query id	uniprot id	identity
Kluyveromyces_lactis@Seq_4636	sp|Q6CSW8|UBC12_KLULA	100.0
Kluyveromyces_lactis@Seq_4637	tr|Q6CIF2|Q6CIF2_KLULA	100.0
Kluyveromyces_lactis@Seq_4638	tr|Q6CKY8|Q6CKY8_KLULA	100.0
Kluyveromyces_lactis@Seq_4639	tr|Q6CT69|Q6CT69_KLULA	100.0
Kluyveromyces_lactis@Seq_464	tr|Q6CSY0|Q6CSY0_KLULA	100.0
Kluyveromyces_lactis@Seq_4640	tr|Q6CMN6|Q6CMN6_KLULA	100.0
Kluyveromyces_lactis@Seq_4641	tr|Q6CWS3|Q6CWS3_KLULA	100.0
Kluyveromyces_lactis@Seq_4642	tr|Q6CJT4|Q6CJT4_KLULA	100.0
Kluyveromyces_lactis@Seq_4643	tr|Q6CKV3|Q6CKV3_KLULA	100.0
Kluyveromyces_lactis@Seq_4644	tr|Q6CIV7|Q6CIV7_KLULA	100.0
Kluyveromyces_lactis@Seq_4645	tr|Q6CP87|Q6CP87_KLULA	100.0
Kluyveromyces_lactis@Seq_4646	sp|Q6CY34|EIF3B_KLULA	100.0
Kluyveromyces_lactis@Seq_4647	sp|Q6CIR6|ETR1_KLULA	100.0
Kluyveromyces_lactis@Seq_4648	tr|Q6CK41|Q6CK41_KLULA	100.0
Kluyveromyces_lactis@Seq_4649	tr|Q6CVJ2|Q6CVJ2_KLULA	100.0
Kluyveromyces_lactis@Seq_4650	tr|Q6CP94|Q6CP94_KLULA	100.0
Kluyveromyces_lactis@Seq_4651	tr|Q6CQ48|Q6CQ48_KLULA	100.0
Kluyveromyces_lactis@Seq_4652	tr|Q6CRR6|Q6CRR6_KLULA	100.0
Kluyveromyces_lactis@Seq_4653	tr|Q6CQL0|Q6CQL0_KLULA	100.0
Kluyveromyces_lactis@Seq_4654	tr|Q6CIG9|Q6CIG9_KLULA	100.0
Kluyveromyces_lactis@Seq_4655	tr|Q6CPM3|Q6CPM3_KLULA	100.0
Kluyveromyces_lactis@Seq_4656	tr|Q6CPI0|Q6CPI0_KLULA	100.0
Kluyveromyces_lactis@Seq_4657	sp|Q6CIP4|MBF1_KLULA	100.0
Kluyveromyces_lactis@Seq_4658	tr|Q6CN38|Q6CN38_KLULA	100.0
Kluyveromyces_lactis@Seq_4659	tr|Q6CLR9|Q6CLR9_KLULA	100.0
Kluyveromyces_lactis@Seq_466	tr|Q6CIX9|Q6CIX9_KLULA	100.0
Kluyveromyces_lactis@Seq_4660	tr|Q6CY63|Q6CY63_KLULA	100.0
Kluyveromyces_lactis@Seq_4661	tr|Q6CWZ8|Q6CWZ8_KLULA	100.0
Kluyveromyces_lactis@Seq_4662	sp|Q6CUH2|GUF1_KLULA	100.0
Kluyveromyces_lactis@Seq_4663	tr|Q6CNW8|Q6CNW8_KLULA	100.0
Kluyveromyces_lactis@Seq_4664	tr|Q6CYF3|Q6CYF3_KLULA	100.0
Kluyveromyces_lactis@Seq_4665	tr|Q6CLH2|Q6CLH2_KLULA	100.0
Kluyveromyces_lactis@Seq_4667	tr|Q6CWD9|Q6CWD9_KLULA	100.0
Kluyveromyces_lactis@Seq_4668	tr|Q6CUQ0|Q6CUQ0_KLULA	100.0
Kluyveromyces_lactis@Seq_4669	sp|Q6CWB2|DIF1_KLULA	100.0
Kluyveromyces_lactis@Seq_467	tr|Q6CK87|Q6CK87_KLULA	100.0
Kluyveromyces_lactis@Seq_4670	tr|Q6CXG2|Q6CXG2_KLULA	100.0
Kluyveromyces_lactis@Seq_4671	tr|Q6CRT2|Q6CRT2_KLULA	100.0
Kluyveromyces_lactis@Seq_4672	tr|B4UN74|B4UN74_KLULA	100.0
Kluyveromyces_lactis@Seq_4673	sp|Q05079|F16P_KLULA	100.0
Kluyveromyces_lactis@Seq_4674	tr|Q6CV20|Q6CV20_KLULA	100.0
Kluyveromyces_lactis@Seq_4675	sp|Q6CQW6|FMP52_KLULA	100.0
Kluyveromyces_lactis@Seq_4676	tr|Q6CVJ1|Q6CVJ1_KLULA	100.0
Kluyveromyces_lactis@Seq_4677	tr|Q6CRY3|Q6CRY3_KLULA	100.0
Kluyveromyces_lactis@Seq_4678	sp|Q6CP83|MED19_KLULA	100.0
Kluyveromyces_lactis@Seq_4679	tr|Q6CTK1|Q6CTK1_KLULA	100.0
Kluyveromyces_lactis@Seq_468	tr|Q6CM11|Q6CM11_KLULA	100.0
Kluyveromyces_lactis@Seq_4680	tr|Q6CKN8|Q6CKN8_KLULA	100.0
Kluyveromyces_lactis@Seq_4681	tr|Q6CLK9|Q6CLK9_KLULA	100.0
Kluyveromyces_lactis@Seq_4682	sp|Q6CQ43|ATG2_KLULA	100.0
Kluyveromyces_lactis@Seq_4683	tr|Q6CVA4|Q6CVA4_KLULA	100.0
Kluyveromyces_lactis@Seq_4684	tr|Q6CNJ3|Q6CNJ3_KLULA	100.0
Kluyveromyces_lactis@Seq_4685	tr|Q6CR26|Q6CR26_KLULA	90.96700000000001
Kluyveromyces_lactis@Seq_4686	tr|Q6CIU8|Q6CIU8_KLULA	100.0
Kluyveromyces_lactis@Seq_4687	tr|Q6CMS6|Q6CMS6_KLULA	100.0
Kluyveromyces_lactis@Seq_4688	tr|Q6CIK6|Q6CIK6_KLULA	100.0
Kluyveromyces_lactis@Seq_4689	tr|Q6CU40|Q6CU40_KLULA	100.0
Kluyveromyces_lactis@Seq_469	tr|Q6CMU8|Q6CMU8_KLULA	99.846
Kluyveromyces_lactis@Seq_4690	sp|Q6CPQ2|SIA1_KLULA	100.0
Kluyveromyces_lactis@Seq_4691	tr|Q6CTR4|Q6CTR4_KLULA	100.0
Kluyveromyces_lactis@Seq_4692	tr|Q6CSE5|Q6CSE5_KLULA	100.0
Kluyveromyces_lactis@Seq_4693	sp|Q6CPC3|FIP1_KLULA	100.0
Kluyveromyces_lactis@Seq_4694	sp|Q6CJU9|MMM1_KLULA	99.742
Kluyveromyces_lactis@Seq_4695	tr|Q6CL34|Q6CL34_KLULA	100.0
Kluyveromyces_lactis@Seq_4696	tr|Q6CP65|Q6CP65_KLULA	100.0
Kluyveromyces_lactis@Seq_4697	tr|Q6CPR5|Q6CPR5_KLULA	100.0
Kluyveromyces_lactis@Seq_4698	tr|Q6CIR3|Q6CIR3_KLULA	100.0
Kluyveromyces_lactis@Seq_4699	tr|Q6CKN7|Q6CKN7_KLULA	100.0
Kluyveromyces_lactis@Seq_47	tr|Q6CPE1|Q6CPE1_KLULA	100.0
Kluyveromyces_lactis@Seq_470	tr|Q6CXZ8|Q6CXZ8_KLULA	100.0
Kluyveromyces_lactis@Seq_4700	sp|Q6CPF9|SWC7_KLULA	100.0
Kluyveromyces_lactis@Seq_4701	sp|Q6CNH1|OS9_KLULA	100.0
Kluyveromyces_lactis@Seq_4702	sp|Q6CVK1|DAM1_KLULA	100.0
Kluyveromyces_lactis@Seq_4703	tr|Q6CWF3|Q6CWF3_KLULA	100.0
Kluyveromyces_lactis@Seq_4704	sp|Q6CPB1|CSN12_KLULA	100.0
Kluyveromyces_lactis@Seq_4705	tr|Q6CIF9|Q6CIF9_KLULA	100.0
Kluyveromyces_lactis@Seq_4706	tr|Q6CTX6|Q6CTX6_KLULA	100.0
Kluyveromyces_lactis@Seq_4707	tr|Q6CMY8|Q6CMY8_KLULA	100.0
Kluyveromyces_lactis@Seq_4708	tr|Q6CXW5|Q6CXW5_KLULA	100.0
Kluyveromyces_lactis@Seq_4709	tr|Q6CPV8|Q6CPV8_KLULA	100.0
Kluyveromyces_lactis@Seq_4710	tr|Q6CUS4|Q6CUS4_KLULA	100.0
Kluyveromyces_lactis@Seq_4711	tr|F2Z641|F2Z641_KLULA	100.0
Kluyveromyces_lactis@Seq_4712	tr|Q6CXU3|Q6CXU3_KLULA	100.0
Kluyveromyces_lactis@Seq_4713	tr|Q6CQ69|Q6CQ69_KLULA	100.0
Kluyveromyces_lactis@Seq_4714	sp|P41767|RF1M_KLULA	100.0
Kluyveromyces_lactis@Seq_4715	tr|Q6CNM1|Q6CNM1_KLULA	100.0
Kluyveromyces_lactis@Seq_4716	sp|Q6CK18|GWT1_KLULA	100.0
Kluyveromyces_lactis@Seq_4717	tr|Q6CK56|Q6CK56_KLULA	100.0
Kluyveromyces_lactis@Seq_4718	tr|Q6CUK3|Q6CUK3_KLULA	100.0
Kluyveromyces_lactis@Seq_4719	tr|Q6CTG1|Q6CTG1_KLULA	100.0
Kluyveromyces_lactis@Seq_472	tr|Q6CUX8|Q6CUX8_KLULA	100.0
Kluyveromyces_lactis@Seq_4720	sp|P08657|LAC9_KLULA	100.0
Kluyveromyces_lactis@Seq_4721	sp|Q6CJ86|GABAT_KLULA	100.0
Kluyveromyces_lactis@Seq_4722	tr|B5FV70|B5FV70_KLULA	100.0
Kluyveromyces_lactis@Seq_4723	tr|Q6CLQ7|Q6CLQ7_KLULA	100.0
Kluyveromyces_lactis@Seq_4724	tr|Q6CTE0|Q6CTE0_KLULA	100.0
Kluyveromyces_lactis@Seq_4725	tr|Q6CWA2|Q6CWA2_KLULA	100.0
Kluyveromyces_lactis@Seq_4726	sp|Q6CNI6|HEK2_KLULA	100.0
Kluyveromyces_lactis@Seq_4727	tr|Q6CK09|Q6CK09_KLULA	100.0
Kluyveromyces_lactis@Seq_4728	sp|Q6CX30|FKBP_KLULA	100.0
Kluyveromyces_lactis@Seq_4729	tr|Q6CYF6|Q6CYF6_KLULA	100.0
Kluyveromyces_lactis@Seq_473	sp|Q6CR57|SGF11_KLULA	100.0
Kluyveromyces_lactis@Seq_4730	tr|Q6CPU5|Q6CPU5_KLULA	100.0
Kluyveromyces_lactis@Seq_4731	tr|Q6CWQ3|Q6CWQ3_KLULA	100.0
Kluyveromyces_lactis@Seq_4732	tr|Q6CSJ3|Q6CSJ3_KLULA	100.0
Kluyveromyces_lactis@Seq_4733	tr|Q6CKT7|Q6CKT7_KLULA	100.0
Kluyveromyces_lactis@Seq_4734	tr|Q6CLZ0|Q6CLZ0_KLULA	99.76299999999999
Kluyveromyces_lactis@Seq_4735	sp|Q6CNF8|DXO_KLULA	100.0
Kluyveromyces_lactis@Seq_4736	tr|Q6CPF1|Q6CPF1_KLULA	100.0
Kluyveromyces_lactis@Seq_4737	tr|Q6CM80|Q6CM80_KLULA	100.0
Kluyveromyces_lactis@Seq_4738	tr|Q6CTH0|Q6CTH0_KLULA	100.0
Kluyveromyces_lactis@Seq_4739	tr|B5FV98|B5FV98_KLULA	100.0
Kluyveromyces_lactis@Seq_474	tr|Q6CPF8|Q6CPF8_KLULA	100.0
Kluyveromyces_lactis@Seq_4740	tr|Q6CMD8|Q6CMD8_KLULA	100.0
Kluyveromyces_lactis@Seq_4741	sp|Q6CWW6|CYM1_KLULA	100.0
Kluyveromyces_lactis@Seq_4742	tr|Q6CTR1|Q6CTR1_KLULA	100.0
Kluyveromyces_lactis@Seq_4743	sp|Q9Y746|INV_KLULA	100.0
Kluyveromyces_lactis@Seq_4744	tr|Q6CLG6|Q6CLG6_KLULA	100.0
Kluyveromyces_lactis@Seq_4745	tr|Q6CQ67|Q6CQ67_KLULA	100.0
Kluyveromyces_lactis@Seq_4746	tr|Q6CQ01|Q6CQ01_KLULA	100.0
Kluyveromyces_lactis@Seq_4747	tr|Q6CIQ0|Q6CIQ0_KLULA	100.0
Kluyveromyces_lactis@Seq_4748	tr|Q6CR80|Q6CR80_KLULA	100.0
Kluyveromyces_lactis@Seq_4749	tr|Q6CRU2|Q6CRU2_KLULA	100.0
Kluyveromyces_lactis@Seq_475	tr|Q6CPI5|Q6CPI5_KLULA	100.0
Kluyveromyces_lactis@Seq_4750	tr|Q6CQ19|Q6CQ19_KLULA	100.0
Kluyveromyces_lactis@Seq_4751	tr|Q6CIF4|Q6CIF4_KLULA	100.0
Kluyveromyces_lactis@Seq_4752	tr|Q6CSQ6|Q6CSQ6_KLULA	100.0
Kluyveromyces_lactis@Seq_4753	tr|Q6CMK1|Q6CMK1_KLULA	100.0
Kluyveromyces_lactis@Seq_4754	tr|Q6CPE6|Q6CPE6_KLULA	100.0
Kluyveromyces_lactis@Seq_4755	tr|Q6CRS7|Q6CRS7_KLULA	100.0
Kluyveromyces_lactis@Seq_4756	tr|Q6CXT1|Q6CXT1_KLULA	100.0
Kluyveromyces_lactis@Seq_4757	tr|Q6CWB0|Q6CWB0_KLULA	100.0
Kluyveromyces_lactis@Seq_4758	tr|Q6CU01|Q6CU01_KLULA	100.0
Kluyveromyces_lactis@Seq_476	tr|Q6CPY7|Q6CPY7_KLULA	100.0
Kluyveromyces_lactis@Seq_4760	tr|Q6CK76|Q6CK76_KLULA	100.0
Kluyveromyces_lactis@Seq_4761	tr|Q6CSC9|Q6CSC9_KLULA	100.0
Kluyveromyces_lactis@Seq_4762	tr|Q6CU76|Q6CU76_KLULA	100.0
Kluyveromyces_lactis@Seq_4763	tr|Q6CN03|Q6CN03_KLULA	100.0
Kluyveromyces_lactis@Seq_4764	tr|Q6CJW9|Q6CJW9_KLULA	100.0
Kluyveromyces_lactis@Seq_4765	tr|Q6CTF7|Q6CTF7_KLULA	100.0
Kluyveromyces_lactis@Seq_4766	tr|B5RSI9|B5RSI9_KLULA	100.0
Kluyveromyces_lactis@Seq_4767	tr|Q6CYI4|Q6CYI4_KLULA	99.198
Kluyveromyces_lactis@Seq_4768	tr|Q6CSD4|Q6CSD4_KLULA	100.0
Kluyveromyces_lactis@Seq_4769	tr|Q6CLE6|Q6CLE6_KLULA	100.0
Kluyveromyces_lactis@Seq_477	tr|Q6CRC0|Q6CRC0_KLULA	100.0
Kluyveromyces_lactis@Seq_4770	tr|Q6CX51|Q6CX51_KLULA	100.0
Kluyveromyces_lactis@Seq_4771	sp|Q6CWY0|CHZ1_KLULA	100.0
Kluyveromyces_lactis@Seq_4772	tr|Q6CJR6|Q6CJR6_KLULA	100.0
Kluyveromyces_lactis@Seq_4773	tr|Q6CS30|Q6CS30_KLULA	100.0
Kluyveromyces_lactis@Seq_4774	tr|Q6CQC8|Q6CQC8_KLULA	100.0
Kluyveromyces_lactis@Seq_4775	tr|Q6CNG6|Q6CNG6_KLULA	100.0
Kluyveromyces_lactis@Seq_4776	tr|Q6CRN5|Q6CRN5_KLULA	100.0
Kluyveromyces_lactis@Seq_4777	tr|Q6CPR6|Q6CPR6_KLULA	100.0
Kluyveromyces_lactis@Seq_4778	tr|Q6CKB1|Q6CKB1_KLULA	100.0
Kluyveromyces_lactis@Seq_4779	sp|Q9HG13|MATA2_KLULA	100.0
Kluyveromyces_lactis@Seq_478	tr|Q6CLQ9|Q6CLQ9_KLULA	100.0
Kluyveromyces_lactis@Seq_4780	tr|Q6CVB1|Q6CVB1_KLULA	100.0
Kluyveromyces_lactis@Seq_4781	tr|B5RSI2|B5RSI2_KLULA	100.0
Kluyveromyces_lactis@Seq_4782	sp|Q6CVZ8|NMD4_KLULA	100.0
Kluyveromyces_lactis@Seq_4783	tr|Q6CWH7|Q6CWH7_KLULA	100.0
Kluyveromyces_lactis@Seq_4784	tr|F2Z6E4|F2Z6E4_KLULA	100.0
Kluyveromyces_lactis@Seq_4785	tr|Q6CN90|Q6CN90_KLULA	100.0
Kluyveromyces_lactis@Seq_4786	sp|Q9HGI8|ERF3_KLULA	100.0
Kluyveromyces_lactis@Seq_4787	tr|Q6CX58|Q6CX58_KLULA	100.0
Kluyveromyces_lactis@Seq_4788	tr|Q6CIM5|Q6CIM5_KLULA	100.0
Kluyveromyces_lactis@Seq_4789	tr|Q6CIS6|Q6CIS6_KLULA	100.0
Kluyveromyces_lactis@Seq_479	tr|Q6CSZ1|Q6CSZ1_KLULA	100.0
Kluyveromyces_lactis@Seq_4790	sp|P48045|RL25_KLULA	98.561
Kluyveromyces_lactis@Seq_4791	tr|Q6CWF8|Q6CWF8_KLULA	100.0
Kluyveromyces_lactis@Seq_4792	tr|Q6CLP0|Q6CLP0_KLULA	100.0
Kluyveromyces_lactis@Seq_4793	tr|Q6CS37|Q6CS37_KLULA	83.251
Kluyveromyces_lactis@Seq_4794	tr|Q6CRZ9|Q6CRZ9_KLULA	100.0
Kluyveromyces_lactis@Seq_4795	tr|Q6CTZ1|Q6CTZ1_KLULA	100.0
Kluyveromyces_lactis@Seq_4796	tr|Q6CTP1|Q6CTP1_KLULA	100.0
Kluyveromyces_lactis@Seq_4797	tr|Q6CKU8|Q6CKU8_KLULA	100.0
Kluyveromyces_lactis@Seq_4798	tr|Q6CJV2|Q6CJV2_KLULA	100.0
Kluyveromyces_lactis@Seq_4799	tr|Q6CXQ9|Q6CXQ9_KLULA	100.0
Kluyveromyces_lactis@Seq_48	tr|Q6CT66|Q6CT66_KLULA	100.0
Kluyveromyces_lactis@Seq_480	tr|Q6CMM9|Q6CMM9_KLULA	100.0
Kluyveromyces_lactis@Seq_4800	tr|F2Z683|F2Z683_KLULA	100.0
Kluyveromyces_lactis@Seq_4801	tr|Q6CN08|Q6CN08_KLULA	100.0
Kluyveromyces_lactis@Seq_4802	tr|Q6CVI9|Q6CVI9_KLULA	100.0
Kluyveromyces_lactis@Seq_4803	tr|Q6CP70|Q6CP70_KLULA	100.0
Kluyveromyces_lactis@Seq_4804	sp|Q6CU12|HUB1_KLULA	100.0
Kluyveromyces_lactis@Seq_4805	tr|Q6CY80|Q6CY80_KLULA	100.0
Kluyveromyces_lactis@Seq_4806	sp|Q6CRE9|FYV8_KLULA	100.0
Kluyveromyces_lactis@Seq_4807	sp|P49384|ADH3_KLULA	83.23700000000001
Kluyveromyces_lactis@Seq_4808	tr|Q6CIT7|Q6CIT7_KLULA	100.0
Kluyveromyces_lactis@Seq_4809	sp|Q6CMF1|ALG3_KLULA	100.0
Kluyveromyces_lactis@Seq_481	tr|Q6CT95|Q6CT95_KLULA	100.0
Kluyveromyces_lactis@Seq_4810	tr|Q6CLP8|Q6CLP8_KLULA	100.0
Kluyveromyces_lactis@Seq_4811	tr|Q6CKB3|Q6CKB3_KLULA	100.0
Kluyveromyces_lactis@Seq_4812	tr|Q6CWH6|Q6CWH6_KLULA	100.0
Kluyveromyces_lactis@Seq_4813	tr|Q6CIF7|Q6CIF7_KLULA	100.0
Kluyveromyces_lactis@Seq_4814	tr|Q6CL04|Q6CL04_KLULA	100.0
Kluyveromyces_lactis@Seq_4815	tr|Q6CQ26|Q6CQ26_KLULA	100.0
Kluyveromyces_lactis@Seq_4816	tr|Q6CVV1|Q6CVV1_KLULA	100.0
Kluyveromyces_lactis@Seq_4817	tr|Q6CKY5|Q6CKY5_KLULA	100.0
Kluyveromyces_lactis@Seq_4819	tr|Q6CT02|Q6CT02_KLULA	100.0
Kluyveromyces_lactis@Seq_482	tr|Q6CTI1|Q6CTI1_KLULA	100.0
Kluyveromyces_lactis@Seq_4820	tr|Q6CWE2|Q6CWE2_KLULA	100.0
Kluyveromyces_lactis@Seq_4821	sp|Q6CV86|YAE1_KLULA	100.0
Kluyveromyces_lactis@Seq_4822	sp|Q6CT49|PRP28_KLULA	100.0
Kluyveromyces_lactis@Seq_4823	tr|Q6CR66|Q6CR66_KLULA	100.0
Kluyveromyces_lactis@Seq_4824	tr|Q6CQG4|Q6CQG4_KLULA	100.0
Kluyveromyces_lactis@Seq_4825	sp|P22010|BIP_KLULA	97.791
Kluyveromyces_lactis@Seq_4826	tr|Q6CMM8|Q6CMM8_KLULA	100.0
Kluyveromyces_lactis@Seq_4827	tr|Q6CWR5|Q6CWR5_KLULA	100.0
Kluyveromyces_lactis@Seq_4828	tr|Q6CVX5|Q6CVX5_KLULA	100.0
Kluyveromyces_lactis@Seq_4829	tr|Q6CW45|Q6CW45_KLULA	100.0
Kluyveromyces_lactis@Seq_483	sp|Q6CT08|ATG9_KLULA	100.0
Kluyveromyces_lactis@Seq_4830	tr|Q6CNE3|Q6CNE3_KLULA	100.0
Kluyveromyces_lactis@Seq_4832	tr|Q6CMC1|Q6CMC1_KLULA	97.46799999999999
Kluyveromyces_lactis@Seq_4833	tr|Q6CNZ5|Q6CNZ5_KLULA	100.0
Kluyveromyces_lactis@Seq_4834	tr|Q6CLP5|Q6CLP5_KLULA	100.0
Kluyveromyces_lactis@Seq_4835	sp|Q6CW24|CCPR_KLULA	100.0
Kluyveromyces_lactis@Seq_4836	sp|Q6CSW1|ROK1_KLULA	100.0
Kluyveromyces_lactis@Seq_4837	tr|Q6CYF9|Q6CYF9_KLULA	100.0
Kluyveromyces_lactis@Seq_4838	tr|Q6CQW5|Q6CQW5_KLULA	100.0
Kluyveromyces_lactis@Seq_4839	sp|Q6CUV0|SPC25_KLULA	100.0
Kluyveromyces_lactis@Seq_484	tr|Q6CSX6|Q6CSX6_KLULA	100.0
Kluyveromyces_lactis@Seq_4840	tr|Q6CL31|Q6CL31_KLULA	100.0
Kluyveromyces_lactis@Seq_4841	tr|Q6CTA9|Q6CTA9_KLULA	99.818
Kluyveromyces_lactis@Seq_4842	tr|Q6CID5|Q6CID5_KLULA	100.0
Kluyveromyces_lactis@Seq_4843	tr|Q6CPL1|Q6CPL1_KLULA	100.0
Kluyveromyces_lactis@Seq_4844	tr|Q6CSW2|Q6CSW2_KLULA	100.0
Kluyveromyces_lactis@Seq_4845	tr|Q6CWF6|Q6CWF6_KLULA	100.0
Kluyveromyces_lactis@Seq_4846	tr|Q6CV33|Q6CV33_KLULA	100.0
Kluyveromyces_lactis@Seq_4847	tr|Q6CL90|Q6CL90_KLULA	100.0
Kluyveromyces_lactis@Seq_4848	tr|Q6CX65|Q6CX65_KLULA	100.0
Kluyveromyces_lactis@Seq_4849	sp|Q6CLJ6|GIP4_KLULA	100.0
Kluyveromyces_lactis@Seq_485	tr|Q6CX77|Q6CX77_KLULA	100.0
Kluyveromyces_lactis@Seq_4850	tr|Q6CK08|Q6CK08_KLULA	100.0
Kluyveromyces_lactis@Seq_4851	tr|Q6CMR0|Q6CMR0_KLULA	100.0
Kluyveromyces_lactis@Seq_4852	tr|Q6CS96|Q6CS96_KLULA	100.0
Kluyveromyces_lactis@Seq_4853	tr|Q6CRW8|Q6CRW8_KLULA	100.0
Kluyveromyces_lactis@Seq_4854	tr|Q6CV69|Q6CV69_KLULA	100.0
Kluyveromyces_lactis@Seq_4855	tr|Q6CND4|Q6CND4_KLULA	100.0
Kluyveromyces_lactis@Seq_4856	tr|Q6CJL3|Q6CJL3_KLULA	100.0
Kluyveromyces_lactis@Seq_4857	tr|Q6CTZ4|Q6CTZ4_KLULA	98.648
Kluyveromyces_lactis@Seq_4858	tr|Q6CKL1|Q6CKL1_KLULA	100.0
Kluyveromyces_lactis@Seq_4859	tr|Q6CLK8|Q6CLK8_KLULA	100.0
Kluyveromyces_lactis@Seq_486	tr|Q6CKG5|Q6CKG5_KLULA	100.0
Kluyveromyces_lactis@Seq_4860	tr|Q6CQQ3|Q6CQQ3_KLULA	100.0
Kluyveromyces_lactis@Seq_4861	tr|Q6CQP2|Q6CQP2_KLULA	100.0
Kluyveromyces_lactis@Seq_4862	sp|Q6CT48|PEX5_KLULA	100.0
Kluyveromyces_lactis@Seq_4863	tr|Q6CM90|Q6CM90_KLULA	100.0
Kluyveromyces_lactis@Seq_4864	tr|Q6CNX8|Q6CNX8_KLULA	100.0
Kluyveromyces_lactis@Seq_4865	tr|Q6CID3|Q6CID3_KLULA	100.0
Kluyveromyces_lactis@Seq_4866	tr|Q6CSC8|Q6CSC8_KLULA	100.0
Kluyveromyces_lactis@Seq_4867	tr|Q6CVP1|Q6CVP1_KLULA	100.0
Kluyveromyces_lactis@Seq_4868	tr|Q6CUL0|Q6CUL0_KLULA	100.0
Kluyveromyces_lactis@Seq_4869	sp|Q6CQP9|VMA21_KLULA	100.0
Kluyveromyces_lactis@Seq_487	tr|Q6CUD6|Q6CUD6_KLULA	100.0
Kluyveromyces_lactis@Seq_4870	tr|Q6CR39|Q6CR39_KLULA	100.0
Kluyveromyces_lactis@Seq_4871	tr|Q6CM83|Q6CM83_KLULA	100.0
Kluyveromyces_lactis@Seq_4872	tr|Q6CNX2|Q6CNX2_KLULA	100.0
Kluyveromyces_lactis@Seq_4873	tr|Q6CMF6|Q6CMF6_KLULA	100.0
Kluyveromyces_lactis@Seq_4874	tr|Q6CWW1|Q6CWW1_KLULA	100.0
Kluyveromyces_lactis@Seq_4875	tr|Q6CRK7|Q6CRK7_KLULA	100.0
Kluyveromyces_lactis@Seq_4877	tr|Q6CT87|Q6CT87_KLULA	100.0
Kluyveromyces_lactis@Seq_4878	tr|Q6CXC9|Q6CXC9_KLULA	100.0
Kluyveromyces_lactis@Seq_4879	tr|Q6CXB4|Q6CXB4_KLULA	100.0
Kluyveromyces_lactis@Seq_488	sp|Q6CTZ8|RAD18_KLULA	100.0
Kluyveromyces_lactis@Seq_4880	tr|Q6CM59|Q6CM59_KLULA	100.0
Kluyveromyces_lactis@Seq_4881	tr|Q6CSC0|Q6CSC0_KLULA	100.0
Kluyveromyces_lactis@Seq_4882	tr|Q6CPX1|Q6CPX1_KLULA	100.0
Kluyveromyces_lactis@Seq_4883	sp|Q6CMR5|SEC11_KLULA	100.0
Kluyveromyces_lactis@Seq_4884	tr|Q6CXQ2|Q6CXQ2_KLULA	100.0
Kluyveromyces_lactis@Seq_4885	tr|Q6CNB9|Q6CNB9_KLULA	100.0
Kluyveromyces_lactis@Seq_4886	tr|Q6CWL5|Q6CWL5_KLULA	100.0
Kluyveromyces_lactis@Seq_4887	tr|Q6CS26|Q6CS26_KLULA	100.0
Kluyveromyces_lactis@Seq_4888	tr|Q6CRD0|Q6CRD0_KLULA	100.0
Kluyveromyces_lactis@Seq_4889	tr|Q6CK37|Q6CK37_KLULA	100.0
Kluyveromyces_lactis@Seq_489	tr|Q6CRN8|Q6CRN8_KLULA	100.0
Kluyveromyces_lactis@Seq_4890	tr|Q6CJJ8|Q6CJJ8_KLULA	100.0
Kluyveromyces_lactis@Seq_4891	tr|Q6CYB7|Q6CYB7_KLULA	100.0
Kluyveromyces_lactis@Seq_4892	tr|Q6CL29|Q6CL29_KLULA	100.0
Kluyveromyces_lactis@Seq_4893	tr|Q6CLR1|Q6CLR1_KLULA	100.0
Kluyveromyces_lactis@Seq_4896	sp|Q6CID6|HIS1_KLULA	100.0
Kluyveromyces_lactis@Seq_4897	tr|F2Z5Y2|F2Z5Y2_KLULA	100.0
Kluyveromyces_lactis@Seq_4898	tr|Q6CN17|Q6CN17_KLULA	100.0
Kluyveromyces_lactis@Seq_4899	tr|Q6CLW5|Q6CLW5_KLULA	100.0
Kluyveromyces_lactis@Seq_49	tr|Q6CUV3|Q6CUV3_KLULA	100.0
Kluyveromyces_lactis@Seq_490	tr|Q6CNH7|Q6CNH7_KLULA	100.0
Kluyveromyces_lactis@Seq_4900	tr|Q6CIE2|Q6CIE2_KLULA	100.0
Kluyveromyces_lactis@Seq_4901	tr|Q6CLH8|Q6CLH8_KLULA	100.0
Kluyveromyces_lactis@Seq_4902	sp|Q6CRN7|CENPP_KLULA	100.0
Kluyveromyces_lactis@Seq_4903	sp|Q6CT22|CET1_KLULA	100.0
Kluyveromyces_lactis@Seq_4904	tr|Q6CJ73|Q6CJ73_KLULA	100.0
Kluyveromyces_lactis@Seq_4905	tr|Q6CNZ8|Q6CNZ8_KLULA	100.0
Kluyveromyces_lactis@Seq_4906	tr|Q6CMV5|Q6CMV5_KLULA	100.0
Kluyveromyces_lactis@Seq_4907	tr|Q6CS63|Q6CS63_KLULA	100.0
Kluyveromyces_lactis@Seq_4908	tr|Q6CK72|Q6CK72_KLULA	100.0
Kluyveromyces_lactis@Seq_4909	tr|Q6CY57|Q6CY57_KLULA	100.0
Kluyveromyces_lactis@Seq_491	tr|Q6CVW0|Q6CVW0_KLULA	100.0
Kluyveromyces_lactis@Seq_4910	sp|Q6CQ63|AIM6_KLULA	100.0
