complex type	sequence id	index	ortholog
preribosome	Candida_albicans@C3_07300W_A	12_3703	OG2155
preribosome, large subunit precursor	Candida_albicans@C1_00900W_A	12_329	OG3846
preribosome, large subunit precursor	Candida_albicans@C1_02450C_A	12_1411	OG2600
preribosome, large subunit precursor	Candida_albicans@C1_03230C_A	12_2863	OG2887
preribosome, large subunit precursor	Candida_albicans@C1_04130W_A	12_3040	OG2140
preribosome, large subunit precursor	Candida_albicans@C1_04710C_A	12_641	OG5113
preribosome, large subunit precursor	Candida_albicans@C1_05060W_A	12_1770	OG3419
preribosome, large subunit precursor	Candida_albicans@C1_09510W_A	12_1152	OG2193
preribosome, large subunit precursor	Candida_albicans@C1_10030W_A	12_5394	OG2622
preribosome, large subunit precursor	Candida_albicans@C1_11360W_A	12_4741	OG1423
preribosome, large subunit precursor	Candida_albicans@C1_12310C_A	12_5681	OG2253
preribosome, large subunit precursor	Candida_albicans@C2_04570W_A	12_4321	OG4235
preribosome, large subunit precursor	Candida_albicans@C2_04600C_A	12_2344	OG1385
preribosome, large subunit precursor	Candida_albicans@C2_05160C_A	12_2147	OG3022
preribosome, large subunit precursor	Candida_albicans@C2_06000W_A	12_1908	OG4632
preribosome, large subunit precursor	Candida_albicans@C2_06360C_A	12_1140	OG2620
preribosome, large subunit precursor	Candida_albicans@C2_07960C_A	12_4755	OG3446
preribosome, large subunit precursor	Candida_albicans@C2_09320C_A	12_5692	OG1722
preribosome, large subunit precursor	Candida_albicans@C2_09380W_A	12_1497	OG2331
preribosome, large subunit precursor	Candida_albicans@C2_09660W_A	12_3047	OG2488
preribosome, large subunit precursor	Candida_albicans@C3_02040C_A	12_2908	OG3592
preribosome, large subunit precursor	Candida_albicans@C3_04560W_A	12_3832	OG1957
preribosome, large subunit precursor	Candida_albicans@C3_04960W_A	12_1476	OG1670
preribosome, large subunit precursor	Candida_albicans@C3_05160C_A	12_5695	OG1926
preribosome, large subunit precursor	Candida_albicans@C3_06030W_A	12_2980	OG2085
preribosome, large subunit precursor	Candida_albicans@C3_06380W_A	12_4272	OG2502
preribosome, large subunit precursor	Candida_albicans@C3_06390W_A	12_5105	OG112369
preribosome, large subunit precursor	Candida_albicans@C3_06760W_A	12_405	OG2548
preribosome, large subunit precursor	Candida_albicans@C4_00510C_A	12_2556	OG1976
preribosome, large subunit precursor	Candida_albicans@C4_00970C_A	12_221	OG1351
preribosome, large subunit precursor	Candida_albicans@C4_03270W_A	12_37	OG3135
preribosome, large subunit precursor	Candida_albicans@C4_04100C_A	12_3852	OG4740
preribosome, large subunit precursor	Candida_albicans@C4_06210C_A	12_4792	OG1607
preribosome, large subunit precursor	Candida_albicans@C5_01600C_A	12_5307	OG1951
preribosome, large subunit precursor	Candida_albicans@C5_02120C_A	12_2323	OG1709
preribosome, large subunit precursor	Candida_albicans@C5_04750C_A	12_934	OG2592
preribosome, large subunit precursor	Candida_albicans@C6_01170W_A	12_76	OG2452
preribosome, large subunit precursor	Candida_albicans@C6_01970C_A	12_5491	OG1873
preribosome, large subunit precursor	Candida_albicans@C6_02360W_A	12_5393	OG2304
preribosome, large subunit precursor	Candida_albicans@C6_02770W_A	12_3601	OG2386
preribosome, large subunit precursor	Candida_albicans@C6_03640W_A	12_3958	OG2078
preribosome, large subunit precursor	Candida_albicans@C6_04160C_A	12_5853	OG1620
preribosome, large subunit precursor	Candida_albicans@C7_00690W_A	12_3931	OG3327
preribosome, large subunit precursor	Candida_albicans@CR_03230W_A	12_2917	OG4534
preribosome, large subunit precursor	Candida_albicans@CR_04170W_A	12_1080	OG1638
preribosome, large subunit precursor	Candida_albicans@CR_05520W_A	12_2196	OG2060
preribosome, large subunit precursor	Candida_albicans@CR_06120W_A	12_3115	OG4520
preribosome, large subunit precursor	Candida_albicans@CR_07080W_A	12_5721	OG3195
preribosome, large subunit precursor	Candida_albicans@CR_07750C_A	12_1242	OG3003
preribosome, large subunit precursor	Candida_albicans@CR_08410W_A	12_761	OG5411
preribosome, large subunit precursor	Candida_albicans@CR_08590W_A	12_5040	OG1752
preribosome, large subunit precursor	Candida_albicans@CR_09730C_A	12_6199	OG1693
preribosome, large subunit precursor	Candida_albicans@CR_10550W_A	12_3744	OG1999
preribosome, small subunit precursor	Candida_albicans@C1_04040C_A	12_3738	OG2295
preribosome, small subunit precursor	Candida_albicans@C1_05640C_A	12_549	OG1009
preribosome, small subunit precursor	Candida_albicans@C1_09710C_A	12_3340	OG2065
preribosome, small subunit precursor	Candida_albicans@C1_10950C_A	12_6027	OG2482
preribosome, small subunit precursor	Candida_albicans@C1_11420W_A	12_5751	OG2137
preribosome, small subunit precursor	Candida_albicans@C1_13730C_A	12_3664	OG2121
preribosome, small subunit precursor	Candida_albicans@C1_14080W_A	12_2870	OG2151
preribosome, small subunit precursor	Candida_albicans@C2_06850W_A	12_4177	OG4566
preribosome, small subunit precursor	Candida_albicans@C2_07340W_A	12_5255	OG3217
preribosome, small subunit precursor	Candida_albicans@C3_01200W_B	12_800	OG1587
preribosome, small subunit precursor	Candida_albicans@C3_03650W_A	12_1095	OG2088
preribosome, small subunit precursor	Candida_albicans@C3_04900W_A	12_4951	OG2527
preribosome, small subunit precursor	Candida_albicans@C3_06760W_A	12_405	OG2548
preribosome, small subunit precursor	Candida_albicans@C5_04910W_A	12_4613	OG3248
preribosome, small subunit precursor	Candida_albicans@C6_02340W_A	12_6150	OG1457
preribosome, small subunit precursor	Candida_albicans@C7_01030C_A	12_96	OG1848
preribosome, small subunit precursor	Candida_albicans@C7_03700C_A	12_5816	OG3462
preribosome, small subunit precursor	Candida_albicans@CR_03230W_A	12_2917	OG4534
preribosome, small subunit precursor	Candida_albicans@CR_04240C_A	12_2246	OG1632
preribosome, small subunit precursor	Candida_albicans@CR_04810W_A	12_5662	OG2434
preribosome, small subunit precursor	Candida_albicans@CR_08100C_A	12_2437	OG2576
preribosome, small subunit precursor	Candida_albicans@CR_08490W_A	12_4339	OG2052
preribosome, small subunit precursor	Candida_albicans@CR_10650W_A	12_3975	OG4138
prespliceosome	Candida_albicans@C3_05060W_A	12_3346	OG6278
proteasome complex	Candida_albicans@C1_00440W_A	12_2373	OG3481
proteasome complex	Candida_albicans@C1_03520W_A	12_1808	OG2706
proteasome complex	Candida_albicans@C1_14000C_A	12_4178	OG2993
proteasome complex	Candida_albicans@C2_06150C_A	12_5538	OG2513
proteasome complex	Candida_albicans@C3_07260C_A	12_686	OG2150
proteasome complex	Candida_albicans@C4_00500W_A	12_2671	OG3556
proteasome complex	Candida_albicans@C4_06880C_A	12_2148	OG6108
proteasome complex	Candida_albicans@C5_02030W_A	12_1069	OG4120
proteasome complex	Candida_albicans@C5_05380W_A	12_5845	OG2570
proteasome core complex	Candida_albicans@C2_06820C_A	12_5557	OG1198
proteasome core complex	Candida_albicans@C3_00770C_A	12_4515	OG2355
proteasome core complex	Candida_albicans@C3_03520C_A	12_1037	OG2558
proteasome core complex	Candida_albicans@C3_05560W_A	12_5443	OG2485
proteasome core complex	Candida_albicans@C4_02470C_A	12_3788	OG2390
proteasome core complex	Candida_albicans@C5_02230W_A	12_2357	OG2953
proteasome core complex	Candida_albicans@C5_05310W_A	12_3607	OG3655
proteasome core complex	Candida_albicans@C7_01470C_A	12_1806	OG2459
proteasome core complex	Candida_albicans@C7_03390C_A	12_3094	OG2696
proteasome core complex	Candida_albicans@C7_04020C_A	12_207	OG2825
proteasome core complex	Candida_albicans@CR_04550W_A	12_5479	OG2187
proteasome core complex	Candida_albicans@CR_06750C_A	12_5755	OG2223
proteasome core complex	Candida_albicans@CR_09380W_A	12_4206	OG3947
proteasome core complex	Candida_albicans@CR_10300W_A	12_3633	OG2236
proteasome core complex, alpha-subunit complex	Candida_albicans@C3_00770C_A	12_4515	OG2355
proteasome core complex, alpha-subunit complex	Candida_albicans@C3_03520C_A	12_1037	OG2558
proteasome core complex, alpha-subunit complex	Candida_albicans@C7_01470C_A	12_1806	OG2459
proteasome core complex, alpha-subunit complex	Candida_albicans@C7_04020C_A	12_207	OG2825
proteasome core complex, alpha-subunit complex	Candida_albicans@CR_04550W_A	12_5479	OG2187
proteasome core complex, alpha-subunit complex	Candida_albicans@CR_06750C_A	12_5755	OG2223
proteasome core complex, alpha-subunit complex	Candida_albicans@CR_09380W_A	12_4206	OG3947
proteasome core complex, beta-subunit complex	Candida_albicans@C2_06820C_A	12_5557	OG1198
proteasome core complex, beta-subunit complex	Candida_albicans@C3_05560W_A	12_5443	OG2485
proteasome core complex, beta-subunit complex	Candida_albicans@C4_02470C_A	12_3788	OG2390
proteasome core complex, beta-subunit complex	Candida_albicans@C5_02230W_A	12_2357	OG2953
proteasome core complex, beta-subunit complex	Candida_albicans@C5_05310W_A	12_3607	OG3655
proteasome core complex, beta-subunit complex	Candida_albicans@C7_03390C_A	12_3094	OG2696
proteasome core complex, beta-subunit complex	Candida_albicans@CR_10300W_A	12_3633	OG2236
proteasome regulatory particle	Candida_albicans@C1_00440W_A	12_2373	OG3481
proteasome regulatory particle	Candida_albicans@C1_13300C_B	12_1171	OG2079
proteasome regulatory particle	Candida_albicans@C2_03060W_A	12_1313	OG1984
proteasome regulatory particle	Candida_albicans@C3_00290W_A	12_3572	OG2130
proteasome regulatory particle	Candida_albicans@CR_08910C_A	12_1526	OG2323
proteasome regulatory particle, base subcomplex	Candida_albicans@C1_05240C_A	12_2779	OG2212
proteasome regulatory particle, base subcomplex	Candida_albicans@C1_12050W_A	12_3850	OG2948
proteasome regulatory particle, base subcomplex	Candida_albicans@C1_13300C_B	12_1171	OG2079
proteasome regulatory particle, base subcomplex	Candida_albicans@C2_03060W_A	12_1313	OG1984
proteasome regulatory particle, base subcomplex	Candida_albicans@C2_06150C_A	12_5538	OG2513
proteasome regulatory particle, base subcomplex	Candida_albicans@C2_08780W_A	12_244	OG2419
proteasome regulatory particle, base subcomplex	Candida_albicans@C3_00290W_A	12_3572	OG2130
proteasome regulatory particle, base subcomplex	Candida_albicans@C4_02970C_A	12_4687	OG3979
proteasome regulatory particle, base subcomplex	Candida_albicans@C4_06870W_A	12_1844	OG2070
proteasome regulatory particle, base subcomplex	Candida_albicans@CR_04000W_A	12_360	OG2069
proteasome regulatory particle, lid subcomplex	Candida_albicans@C1_03520W_A	12_1808	OG2706
proteasome regulatory particle, lid subcomplex	Candida_albicans@C1_04230W_A	12_804	OG3373
proteasome regulatory particle, lid subcomplex	Candida_albicans@C1_14460W_A	12_1459	OG2108
proteasome regulatory particle, lid subcomplex	Candida_albicans@C2_01320W_A	12_3299	OG2617
proteasome regulatory particle, lid subcomplex	Candida_albicans@C2_06150C_A	12_5538	OG2513
proteasome regulatory particle, lid subcomplex	Candida_albicans@C2_08930W_A	12_4942	OG3155
proteasome regulatory particle, lid subcomplex	Candida_albicans@C4_03790W_A	12_970	OG2230
proteasome regulatory particle, lid subcomplex	Candida_albicans@C4_06880C_A	12_2148	OG6108
proteasome regulatory particle, lid subcomplex	Candida_albicans@C5_02030W_A	12_1069	OG4120
proteasome regulatory particle, lid subcomplex	Candida_albicans@C5_05380W_A	12_5845	OG2570
proteasome regulatory particle, lid subcomplex	Candida_albicans@CR_08910C_A	12_1526	OG2323
proteasome storage granule	Candida_albicans@C1_04230W_A	12_804	OG3373
proteasome storage granule	Candida_albicans@C1_12050W_A	12_3850	OG2948
proteasome storage granule	Candida_albicans@C1_13300C_B	12_1171	OG2079
proteasome storage granule	Candida_albicans@C1_14460W_A	12_1459	OG2108
proteasome storage granule	Candida_albicans@C2_01320W_A	12_3299	OG2617
proteasome storage granule	Candida_albicans@C2_08010W_A	12_483	OG1490
proteasome storage granule	Candida_albicans@C2_08780W_A	12_244	OG2419
proteasome storage granule	Candida_albicans@C2_08930W_A	12_4942	OG3155
proteasome storage granule	Candida_albicans@C3_03520C_A	12_1037	OG2558
proteasome storage granule	Candida_albicans@C3_05560W_A	12_5443	OG2485
proteasome storage granule	Candida_albicans@C4_03790W_A	12_970	OG2230
proteasome storage granule	Candida_albicans@C4_06880C_A	12_2148	OG6108
proteasome storage granule	Candida_albicans@C5_02030W_A	12_1069	OG4120
proteasome storage granule	Candida_albicans@C5_02230W_A	12_2357	OG2953
proteasome storage granule	Candida_albicans@C5_05380W_A	12_5845	OG2570
proteasome storage granule	Candida_albicans@C7_01470C_A	12_1806	OG2459
proteasome storage granule	Candida_albicans@C7_04020C_A	12_207	OG2825
proteasome storage granule	Candida_albicans@CR_04550W_A	12_5479	OG2187
proteasome storage granule	Candida_albicans@CR_06750C_A	12_5755	OG2223
proteasome storage granule	Candida_albicans@CR_09380W_A	12_4206	OG3947
proteasome storage granule	Candida_albicans@CR_10300W_A	12_3633	OG2236
protein farnesyltransferase complex	Candida_albicans@C1_09530W_A	12_3111	OG3200
protein farnesyltransferase complex	Candida_albicans@C4_03900C_A	12_5244	OG2682
protein histidine kinase complex	Candida_albicans@C2_03320W_A	12_5336	OG5255
protein kinase CK2 complex	Candida_albicans@C2_00300C_A	12_4058	OG1845
protein kinase CK2 complex	Candida_albicans@C2_04980C_A	12_4403	OG3780
protein kinase CK2 complex	Candida_albicans@C5_02760W_A	12_1055	OG3615
protein kinase CK2 complex	Candida_albicans@CR_10660W_A	12_2065	OG2171
protein phosphatase 4 complex	Candida_albicans@C1_02280C_A	12_5481	OG3053
protein phosphatase 4 complex	Candida_albicans@C5_05260W_A	12_5137	OG7460
protein phosphatase 4 complex	Candida_albicans@CR_03800C_A	12_3350	OG4589
protein phosphatase type 1 complex	Candida_albicans@C2_04020C_A	12_1275	OG3661
protein phosphatase type 1 complex	Candida_albicans@C7_00660W_A	12_3483	OG6007
protein phosphatase type 1 complex	Candida_albicans@CR_07650W_A	12_1685	OG1452
protein phosphatase type 2A complex	Candida_albicans@C1_04380W_A	12_5941	OG2547
protein phosphatase type 2A complex	Candida_albicans@C2_01600C_A	12_1681	OG1992
protein phosphatase type 2A complex	Candida_albicans@C2_06420C_A	12_3021	OG1711
protein phosphatase type 2A complex	Candida_albicans@C3_01600W_A	12_5580	OG1267
protein phosphatase type 2A complex	Candida_albicans@C3_03830W_A	12_2278	OG2857
protein phosphatase type 2A complex	Candida_albicans@C3_06910C_A	12_299	OG1535
protein phosphatase type 2A complex	Candida_albicans@C3_07080W_A	12_1467	OG2997
protein serine/threonine phosphatase complex	Candida_albicans@C1_04380W_A	12_5941	OG2547
protein serine/threonine phosphatase complex	Candida_albicans@C3_06910C_A	12_299	OG1535
protein serine/threonine phosphatase complex	Candida_albicans@C7_03010W_A	12_5445	OG1362
protein-DNA complex	Candida_albicans@C2_08420W_A	12_5368	OG3530
protein-containing complex	Candida_albicans@C7_02030W_A	12_5802	OG1544
proton-transporting ATP synthase complex	Candida_albicans@CM_00160C	12_3187	OG4273
proton-transporting ATP synthase complex, catalytic core F(1)	Candida_albicans@C1_04610W_A	12_145	OG1533
proton-transporting ATP synthase complex, catalytic core F(1)	Candida_albicans@C4_00270W_A	12_2505	OG1802
proton-transporting ATP synthase complex, catalytic core F(1)	Candida_albicans@CR_01310W_A	12_1722	OG2644
proton-transporting ATP synthase complex, catalytic core F(1)	Candida_albicans@CR_10850C_A	12_4406	OG2402
proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@C2_00610C_A	12_3891	OG4198
proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@CM_00140C	12_5775	OG5286
proton-transporting V-type ATPase complex	Candida_albicans@C4_06400C_A	12_63	OG2635
proton-transporting V-type ATPase, V0 domain	Candida_albicans@C1_10750C_A	12_328	OG4491
proton-transporting V-type ATPase, V0 domain	Candida_albicans@C1_13280C_A	12_77	OG3546
proton-transporting V-type ATPase, V0 domain	Candida_albicans@C3_04390W_A	12_5602	OG1449
proton-transporting V-type ATPase, V0 domain	Candida_albicans@C4_05240C_A	12_1817	OG1046
proton-transporting V-type ATPase, V0 domain	Candida_albicans@C6_00300C_A	12_980	OG1046
proton-transporting V-type ATPase, V0 domain	Candida_albicans@C7_01820C_A	12_4737	OG2367
proton-transporting V-type ATPase, V1 domain	Candida_albicans@C2_04150C_A	12_3119	OG1842
proton-transporting V-type ATPase, V1 domain	Candida_albicans@C2_08190W_A	12_4534	OG2469
proton-transporting V-type ATPase, V1 domain	Candida_albicans@C3_01630W_A	12_6089	OG1656
proton-transporting V-type ATPase, V1 domain	Candida_albicans@CR_05780W_A	12_5242	OG2332
proton-transporting two-sector ATPase complex, catalytic domain	Candida_albicans@C1_04610W_A	12_145	OG1533
proton-transporting two-sector ATPase complex, catalytic domain	Candida_albicans@C3_01630W_A	12_6089	OG1656
proton-transporting two-sector ATPase complex, catalytic domain	Candida_albicans@C4_00270W_A	12_2505	OG1802
proton-transporting two-sector ATPase complex, catalytic domain	Candida_albicans@CR_01970C_A	12_5886	OG4357
proton-transporting two-sector ATPase complex, catalytic domain	Candida_albicans@CR_05780W_A	12_5242	OG2332
proton-transporting two-sector ATPase complex, proton-transporting domain	Candida_albicans@C1_13280C_A	12_77	OG3546
proton-transporting two-sector ATPase complex, proton-transporting domain	Candida_albicans@C3_04390W_A	12_5602	OG1449
proton-transporting two-sector ATPase complex, proton-transporting domain	Candida_albicans@C7_01820C_A	12_4737	OG2367
pyruvate dehydrogenase complex	Candida_albicans@C4_04150C_A	12_841	OG1959
pyruvate dehydrogenase complex	Candida_albicans@C4_07110C_A	12_3274	OG2807
pyruvate dehydrogenase complex	Candida_albicans@C7_01640W_A	12_940	OG2071
replication fork protection complex	Candida_albicans@C1_04170C_A	12_5525	OG1088
replication fork protection complex	Candida_albicans@C1_05030C_A	12_3885	OG3307
replication fork protection complex	Candida_albicans@C1_06630W_A	12_5652	OG3049
replication fork protection complex	Candida_albicans@C1_07260C_A	12_2687	OG3745
replication fork protection complex	Candida_albicans@C1_11440C_A	12_5430	OG5848
replication fork protection complex	Candida_albicans@C1_12550C_A	12_1333	OG2034
replication fork protection complex	Candida_albicans@C2_02380W_A	12_675	OG2169
replication fork protection complex	Candida_albicans@C2_06130W_A	12_4410	OG5660
replication fork protection complex	Candida_albicans@C2_06250C_A	12_3970	OG1893
replication fork protection complex	Candida_albicans@C2_07350W_A	12_5087	OG1049
replication fork protection complex	Candida_albicans@C2_09020W_A	12_3330	OG2191
replication fork protection complex	Candida_albicans@C3_03900C_A	12_3600	OG1093
replication fork protection complex	Candida_albicans@C4_06500W_A	12_4452	OG2063
replication fork protection complex	Candida_albicans@C5_01460W_A	12_5960	OG2178
replication fork protection complex	Candida_albicans@C6_00950C_A	12_1619	OG1653
replication fork protection complex	Candida_albicans@C7_00530C_A	12_5971	OG2873
replication fork protection complex	Candida_albicans@C7_01300C_A	12_4970	OG3537
replication fork protection complex	Candida_albicans@CR_02110W_A	12_2245	OG2003
replication fork protection complex	Candida_albicans@CR_03830C_A	12_2408	OG2001
replication fork protection complex	Candida_albicans@CR_06800C_A	12_5078	OG1031
replication fork protection complex	Candida_albicans@CR_06810W_A	12_6008	OG1027
replication fork protection complex	Candida_albicans@CR_07720C_A	12_545	OG1824
replication fork protection complex	Candida_albicans@CR_10520C_A	12_5569	OG3283
replisome	Candida_albicans@C1_06110C_A	12_5595	OG4176
replisome	Candida_albicans@C1_10790W_A	12_1794	OG1505
replisome	Candida_albicans@C2_02730W_A	12_3153	OG2940
respiratory chain complex I	Candida_albicans@CM_00440W	12_1861	OG5657
retromer complex	Candida_albicans@C1_00320W_A	12_2697	OG4133
retromer complex	Candida_albicans@C1_01550W_A	12_1330	OG2723
retromer complex	Candida_albicans@C1_08340C_A	12_1754	OG3792
retromer complex	Candida_albicans@C2_05650W_A	12_5226	OG3175
retromer complex	Candida_albicans@C3_03880C_A	12_5079	OG1939
retromer complex	Candida_albicans@C4_06650W_A	12_1273	OG1735
retromer, cargo-selective complex	Candida_albicans@C1_00320W_A	12_2697	OG4133
retromer, cargo-selective complex	Candida_albicans@C2_05650W_A	12_5226	OG3175
retromer, cargo-selective complex	Candida_albicans@C3_03880C_A	12_5079	OG1939
retromer, tubulation complex	Candida_albicans@C1_01550W_A	12_1330	OG2723
retromer, tubulation complex	Candida_albicans@C4_06650W_A	12_1273	OG1735
riboflavin synthase complex	Candida_albicans@C1_05560W_A	12_4943	OG4010
ribonuclease H2 complex	Candida_albicans@C2_09180W_A	12_1666	OG5018
ribonuclease H2 complex	Candida_albicans@C4_03690C_A	12_5001	OG6453
ribonuclease H2 complex	Candida_albicans@C7_01630W_A	12_699	OG4137
ribonuclease MRP complex	Candida_albicans@C1_03800W_A	12_4425	OG2244
ribonuclease MRP complex	Candida_albicans@C1_12480W_A	12_5109	OG6394
ribonuclease MRP complex	Candida_albicans@C1_13360C_A	12_4500	OG3619
ribonuclease MRP complex	Candida_albicans@C3_02840W_A	12_3101	OG4119
ribonuclease MRP complex	Candida_albicans@C4_00740W_A	12_612	OG4083
ribonuclease MRP complex	Candida_albicans@C5_01390C_A	12_1131	OG7160
ribonuclease MRP complex	Candida_albicans@C6_02910W_A	12_1415	OG2398
ribonuclease MRP complex	Candida_albicans@CR_03200C_A	12_1854	OG2237
ribonuclease MRP complex	Candida_albicans@CR_10690W_A	12_2218	OG4870
ribonuclease P complex	Candida_albicans@C1_04950C_A	12_3583	OG5809
ribonuclease P complex	Candida_albicans@C6_02910W_A	12_1415	OG2398
ribonuclease P complex	Candida_albicans@CR_03200C_A	12_1854	OG2237
ribonucleoprotein complex	Candida_albicans@C1_00160C_A	12_5476	OG1486
ribonucleoprotein complex	Candida_albicans@C1_03370W_A	12_3574	OG2322
ribonucleoprotein complex	Candida_albicans@C1_04390C_A	12_4804	OG1912
ribonucleoprotein complex	Candida_albicans@C1_07140C_A	12_1016	OG1965
ribonucleoprotein complex	Candida_albicans@C1_07500C_A	12_3334	OG3010
ribonucleoprotein complex	Candida_albicans@C2_03100W_A	12_848	OG1025
ribonucleoprotein complex	Candida_albicans@C2_03880C_A	12_898	OG3543
ribonucleoprotein complex	Candida_albicans@C2_04640C_A	12_1540	OG1025
ribonucleoprotein complex	Candida_albicans@C2_07060W_A	12_4222	OG4217
ribonucleoprotein complex	Candida_albicans@C2_07520C_A	12_2706	OG1084
ribonucleoprotein complex	Candida_albicans@C3_01110C_A	12_4094	OG5850
ribonucleoprotein complex	Candida_albicans@C3_04090W_A	12_317	OG4548
ribonucleoprotein complex	Candida_albicans@C3_05150W_A	12_2928	OG2033
ribonucleoprotein complex	Candida_albicans@C3_05880C_A	12_5260	OG3818
ribonucleoprotein complex	Candida_albicans@C3_05990C_A	12_5766	OG7057
ribonucleoprotein complex	Candida_albicans@C3_07100C_A	12_2486	OG1084
ribonucleoprotein complex	Candida_albicans@C4_02270C_A	12_4734	OG2211
ribonucleoprotein complex	Candida_albicans@C5_03400C_A	12_1918	OG3632
ribonucleoprotein complex	Candida_albicans@C6_04290W_B	12_1955	OG5409
ribonucleoprotein complex	Candida_albicans@C7_00440C_A	12_2171	OG1576
ribonucleoprotein complex	Candida_albicans@CR_01500W_A	12_5584	OG3228
ribonucleoprotein complex	Candida_albicans@CR_01700C_A	12_591	OG3586
ribonucleoprotein complex	Candida_albicans@CR_02530W_A	12_2986	OG1756
ribonucleoprotein complex	Candida_albicans@CR_10630W_A	12_556	OG4467
ribonucleoside-diphosphate reductase complex	Candida_albicans@C2_03010C_A	12_233	OG1487
ribonucleoside-diphosphate reductase complex	Candida_albicans@C2_03160C_A	12_5077	OG1070
ribonucleoside-diphosphate reductase complex	Candida_albicans@C2_07570W_A	12_2019	OG1487
ribonucleoside-diphosphate reductase complex	Candida_albicans@CR_05570C_A	12_4131	OG1070
ribose phosphate diphosphokinase complex	Candida_albicans@C2_02510W_A	12_1277	OG2968
ribose phosphate diphosphokinase complex	Candida_albicans@C2_07890W_A	12_4151	OG2007
ribose phosphate diphosphokinase complex	Candida_albicans@C4_01820C_A	12_5857	OG2588
ribose phosphate diphosphokinase complex	Candida_albicans@C5_00260W_A	12_586	OG1556
septin complex	Candida_albicans@C1_02230W_A	12_5807	OG3974
septin complex	Candida_albicans@C1_03210C_A	12_790	OG1923
septin complex	Candida_albicans@C1_04210C_A	12_1972	OG2370
septin complex	Candida_albicans@C2_02070W_A	12_2042	OG4272
septin complex	Candida_albicans@C5_00070W_A	12_1509	OG1474
septin complex	Candida_albicans@C5_02540C_A	12_232	OG5039
septin complex	Candida_albicans@CR_04570C_A	12_218	OG2015
sequestration of proteasome core complex in proteasome storage granule	Candida_albicans@C2_08010W_A	12_483	OG1490
serine C-palmitoyltransferase complex	Candida_albicans@C1_13900C_A	12_5747	OG1683
serine C-palmitoyltransferase complex	Candida_albicans@CR_08640C_A	12_2197	OG2382
shelterin complex	Candida_albicans@C1_05380C_A	12_4704	OG5703
shelterin complex	Candida_albicans@C2_10080W_A	12_1996	OG4224
signal peptidase complex	Candida_albicans@C1_13020C_A	12_3540	OG2743
signal peptidase complex	Candida_albicans@C4_00620C_A	12_6135	OG4036
signal peptidase complex	Candida_albicans@C4_05380C_A	12_16	OG10532
signal peptidase complex	Candida_albicans@CR_00990W_A	12_4869	OG2107
signal recognition particle	Candida_albicans@C1_01940C_A	12_4415	OG4811
signal recognition particle	Candida_albicans@C4_03930C_A	12_4686	OG4808
signal recognition particle	Candida_albicans@C6_02470W_A	12_5063	OG3315
signal recognition particle	Candida_albicans@CR_01110W_A	12_3278	OG2289
signal recognition particle receptor complex	Candida_albicans@C5_04670W_A	12_1957	OG3743
signal recognition particle receptor complex	Candida_albicans@CR_07660C_A	12_3054	OG3261
signal recognition particle, endoplasmic reticulum targeting	Candida_albicans@C1_01940C_A	12_4415	OG4811
signal recognition particle, endoplasmic reticulum targeting	Candida_albicans@C3_06970W_A	12_5498	OG4169
signal recognition particle, endoplasmic reticulum targeting	Candida_albicans@C4_03930C_A	12_4686	OG4808
signal recognition particle, endoplasmic reticulum targeting	Candida_albicans@C6_02470W_A	12_5063	OG3315
signal recognition particle, endoplasmic reticulum targeting	Candida_albicans@CR_01110W_A	12_3278	OG2289
signal recognition particle, endoplasmic reticulum targeting	Candida_albicans@CR_01660C_A	12_2569	OG2686
single-stranded DNA-dependent ATP-dependent DNA helicase complex	Candida_albicans@C1_07410C_A	12_2164	OG2575
small nuclear ribonucleoprotein complex	Candida_albicans@C2_06240W_A	12_2784	OG4990
small nucleolar ribonucleoprotein complex	Candida_albicans@C1_14410W_A	12_2054	OG4421
small nucleolar ribonucleoprotein complex	Candida_albicans@C5_03400C_A	12_1918	OG3632
small nucleolar ribonucleoprotein complex	Candida_albicans@C7_02510W_A	12_2834	OG3888
small nucleolar ribonucleoprotein complex	Candida_albicans@CR_00240W_A	12_2248	OG3758
small nucleolar ribonucleoprotein complex	Candida_albicans@CR_04110W_A	12_3620	OG2816
small nucleolar ribonucleoprotein complex	Candida_albicans@CR_04260W_A	12_2200	OG4593
small nucleolar ribonucleoprotein complex	Candida_albicans@CR_07330W_A	12_254	OG2153
small ribosomal subunit	Candida_albicans@C1_01480C_A	12_1445	OG2198
small ribosomal subunit	Candida_albicans@C1_03030W_A	12_663	OG1366
small ribosomal subunit	Candida_albicans@C1_06070W_A	12_1262	OG3210
small ribosomal subunit	Candida_albicans@C1_06580W_A	12_4304	OG1284
small ribosomal subunit	Candida_albicans@C1_12340C_A	12_1448	OG3153
small ribosomal subunit	Candida_albicans@C2_03820C_A	12_4282	OG1290
small ribosomal subunit	Candida_albicans@C3_04670C_A	12_2367	OG2580
small ribosomal subunit	Candida_albicans@C3_05370C_A	12_1815	OG1361
small ribosomal subunit	Candida_albicans@C3_07390C_A	12_707	OG2231
small ribosomal subunit	Candida_albicans@C5_03070W_A	12_633	OG1514
small ribosomal subunit	Candida_albicans@C5_05290C_A	12_1564	OG3989
small ribosomal subunit	Candida_albicans@C6_03730C_A	12_3602	OG2393
small ribosomal subunit	Candida_albicans@C7_00960W_A	12_4020	OG1386
