complex type	sequence id	index	ortholog
Yae1-Lto1 complex	Candida_glabrata@Seq_3590	19_3589	OG3079
Yae1-Lto1 complex	Candida_glabrata@Seq_4730	19_4729	OG2915
acetolactate synthase complex	Candida_glabrata@Seq_1688	19_1687	OG1388
acetolactate synthase complex	Candida_glabrata@Seq_3928	19_3927	OG2577
actin cytoskeleton-regulatory complex	Candida_glabrata@Seq_277	19_276	OG1627
actin cytoskeleton-regulatory complex	Candida_glabrata@Seq_3834	19_3833	OG1278
actin cytoskeleton-regulatory complex	Candida_glabrata@Seq_4950	19_4949	OG1837
acyl-CoA ceramide synthase complex	Candida_glabrata@Seq_2299	19_2298	OG1303
acyl-CoA ceramide synthase complex	Candida_glabrata@Seq_2735	19_2734	OG5735
acyl-CoA ceramide synthase complex	Candida_glabrata@Seq_668	19_667	OG1303
alpha DNA polymerase:primase complex	Candida_glabrata@Seq_300	19_299	OG2475
alpha DNA polymerase:primase complex	Candida_glabrata@Seq_4368	19_4367	OG1911
alpha DNA polymerase:primase complex	Candida_glabrata@Seq_4947	19_4946	OG3209
alpha DNA polymerase:primase complex	Candida_glabrata@Seq_829	19_828	OG2681
alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	Candida_glabrata@Seq_1843	19_1842	OG1753
alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	Candida_glabrata@Seq_3775	19_3774	OG1314
alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	Candida_glabrata@Seq_4678	19_4677	OG1314
alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	Candida_glabrata@Seq_583	19_582	OG1634
alpha-1,6-mannosyltransferase complex	Candida_glabrata@Seq_1046	19_1045	OG1205
alpha-1,6-mannosyltransferase complex	Candida_glabrata@Seq_1400	19_1399	OG2675
alpha-1,6-mannosyltransferase complex	Candida_glabrata@Seq_1583	19_1582	OG4403
alpha-1,6-mannosyltransferase complex	Candida_glabrata@Seq_1616	19_1615	OG1450
alpha-1,6-mannosyltransferase complex	Candida_glabrata@Seq_4212	19_4211	OG2822
alpha-1,6-mannosyltransferase complex	Candida_glabrata@Seq_4688	19_4687	OG2749
anaphase-promoting complex	Candida_glabrata@Seq_1536	19_1535	OG4073
anaphase-promoting complex	Candida_glabrata@Seq_1780	19_1779	OG2603
anaphase-promoting complex	Candida_glabrata@Seq_2150	19_2149	OG2853
anaphase-promoting complex	Candida_glabrata@Seq_2515	19_2514	OG25463
anaphase-promoting complex	Candida_glabrata@Seq_2586	19_2585	OG4262
anaphase-promoting complex	Candida_glabrata@Seq_3055	19_3054	OG2049
anaphase-promoting complex	Candida_glabrata@Seq_3868	19_3867	OG26184
anaphase-promoting complex	Candida_glabrata@Seq_4449	19_4448	OG1538
anaphase-promoting complex	Candida_glabrata@Seq_4474	19_4473	OG7541
anaphase-promoting complex	Candida_glabrata@Seq_4803	19_4802	OG2691
anaphase-promoting complex	Candida_glabrata@Seq_4985	19_4984	OG9913
anaphase-promoting complex	Candida_glabrata@Seq_65	19_64	OG2546
anaphase-promoting complex	Candida_glabrata@Seq_80	19_79	OG1064
anaphase-promoting complex	Candida_glabrata@Seq_809	19_808	OG6729
anaphase-promoting complex	Candida_glabrata@Seq_942	19_941	OG2889
anthranilate synthase complex	Candida_glabrata@Seq_3230	19_3229	OG2028
box C/D snoRNP complex	Candida_glabrata@Seq_1309	19_1308	OG1882
box C/D snoRNP complex	Candida_glabrata@Seq_2121	19_2120	OG1978
box C/D snoRNP complex	Candida_glabrata@Seq_2984	19_2983	OG1626
box C/D snoRNP complex	Candida_glabrata@Seq_5039	19_5038	OG1942
box C/D snoRNP complex	Candida_glabrata@Seq_675	19_674	OG1459
box H/ACA snoRNP complex	Candida_glabrata@Seq_2116	19_2115	OG2377
box H/ACA snoRNP complex	Candida_glabrata@Seq_2993	19_2992	OG3983
bub1-bub3 complex	Candida_glabrata@Seq_348	19_347	OG1577
cAMP-dependent protein kinase complex	Candida_glabrata@Seq_3203	19_3202	OG4796
cAMP-dependent protein kinase complex	Candida_glabrata@Seq_4695	19_4694	OG1827
cAMP-dependent protein kinase complex	Candida_glabrata@Seq_4975	19_4974	OG52727
calcineurin complex	Candida_glabrata@Seq_3421	19_3420	OG1368
carbamoyl-phosphate synthase complex	Candida_glabrata@Seq_4593	19_4592	OG1038
carbamoyl-phosphate synthase complex	Candida_glabrata@Seq_799	19_798	OG1032
cellular bud neck polarisome	Candida_glabrata@Seq_2868	19_2867	OG2426
cellular bud neck polarisome	Candida_glabrata@Seq_662	19_661	OG4313
cellular bud tip polarisome	Candida_glabrata@Seq_2868	19_2867	OG2426
cellular bud tip polarisome	Candida_glabrata@Seq_662	19_661	OG4313
chaperonin-containing T-complex	Candida_glabrata@Seq_1642	19_1641	OG2050
chaperonin-containing T-complex	Candida_glabrata@Seq_2197	19_2196	OG1998
chaperonin-containing T-complex	Candida_glabrata@Seq_2575	19_2574	OG1480
chaperonin-containing T-complex	Candida_glabrata@Seq_370	19_369	OG2111
chaperonin-containing T-complex	Candida_glabrata@Seq_3795	19_3794	OG2405
chaperonin-containing T-complex	Candida_glabrata@Seq_4554	19_4553	OG2039
chaperonin-containing T-complex	Candida_glabrata@Seq_864	19_863	OG2021
chaperonin-containing T-complex	Candida_glabrata@Seq_929	19_928	OG1922
checkpoint clamp complex	Candida_glabrata@Seq_2761	19_2760	OG6406
checkpoint clamp complex	Candida_glabrata@Seq_2863	19_2862	OG4382
checkpoint clamp complex	Candida_glabrata@Seq_761	19_760	OG4417
chromatin silencing complex	Candida_glabrata@Seq_1248	19_1247	OG1414
chromatin silencing complex	Candida_glabrata@Seq_1671	19_1670	OG201055
chromatin silencing complex	Candida_glabrata@Seq_3909	19_3908	OG27779
chromosome passenger complex	Candida_glabrata@Seq_3440	19_3439	OG1686
chromosome passenger complex	Candida_glabrata@Seq_4146	19_4145	OG6670
clathrin adaptor complex	Candida_glabrata@Seq_1100	19_1099	OG4188
clathrin adaptor complex	Candida_glabrata@Seq_4054	19_4053	OG3409
clathrin adaptor complex	Candida_glabrata@Seq_4515	19_4514	OG2042
clathrin adaptor complex	Candida_glabrata@Seq_4713	19_4712	OG2128
clathrin adaptor complex	Candida_glabrata@Seq_4919	19_4918	OG1993
clathrin adaptor complex	Candida_glabrata@Seq_4973	19_4972	OG1593
clathrin adaptor complex	Candida_glabrata@Seq_5010	19_5009	OG4698
clathrin adaptor complex	Candida_glabrata@Seq_85	19_84	OG3384
clathrin coat	Candida_glabrata@Seq_2720	19_2719	OG1309
clathrin coat	Candida_glabrata@Seq_4440	19_4439	OG1309
clathrin coat of coated pit	Candida_glabrata@Seq_1347	19_1346	OG3257
clathrin coat of coated pit	Candida_glabrata@Seq_291	19_290	OG1545
clathrin coat of trans-Golgi network vesicle	Candida_glabrata@Seq_1347	19_1346	OG3257
clathrin coat of trans-Golgi network vesicle	Candida_glabrata@Seq_291	19_290	OG1545
clathrin vesicle coat	Candida_glabrata@Seq_1711	19_1710	OG1234
commitment complex	Candida_glabrata@Seq_1264	19_1263	OG3427
commitment complex	Candida_glabrata@Seq_1332	19_1331	OG1084
commitment complex	Candida_glabrata@Seq_1644	19_1643	OG3347
commitment complex	Candida_glabrata@Seq_1972	19_1971	OG3385
commitment complex	Candida_glabrata@Seq_2815	19_2814	OG1726
commitment complex	Candida_glabrata@Seq_310	19_309	OG3454
commitment complex	Candida_glabrata@Seq_3335	19_3334	OG2378
commitment complex	Candida_glabrata@Seq_335	19_334	OG6988
commitment complex	Candida_glabrata@Seq_4599	19_4598	OG2905
commitment complex	Candida_glabrata@Seq_4788	19_4787	OG2725
commitment complex	Candida_glabrata@Seq_4893	19_4892	OG7076
condensed nuclear chromosome inner kinetochore	Candida_glabrata@Seq_3440	19_3439	OG1686
condensed nuclear chromosome outer kinetochore	Candida_glabrata@Seq_2098	19_2097	OG2563
condensed nuclear chromosome outer kinetochore	Candida_glabrata@Seq_359	19_358	OG28677
condensed nuclear chromosome outer kinetochore	Candida_glabrata@Seq_4491	19_4490	OG1672
condensed nuclear chromosome outer kinetochore	Candida_glabrata@Seq_4889	19_4888	OG3290
condensin complex	Candida_glabrata@Seq_7	19_6	OG1225
core mediator complex	Candida_glabrata@Seq_1252	19_1251	OG3830
core mediator complex	Candida_glabrata@Seq_131	19_130	OG3321
core mediator complex	Candida_glabrata@Seq_2074	19_2073	OG4683
core mediator complex	Candida_glabrata@Seq_2142	19_2141	OG2898
core mediator complex	Candida_glabrata@Seq_2218	19_2217	OG3755
core mediator complex	Candida_glabrata@Seq_2478	19_2477	OG3163
core mediator complex	Candida_glabrata@Seq_28	19_27	OG132976
core mediator complex	Candida_glabrata@Seq_2883	19_2882	OG3199
core mediator complex	Candida_glabrata@Seq_3050	19_3049	OG3698
core mediator complex	Candida_glabrata@Seq_3672	19_3671	OG6361
core mediator complex	Candida_glabrata@Seq_3849	19_3848	OG3926
core mediator complex	Candida_glabrata@Seq_3989	19_3988	OG4058
core mediator complex	Candida_glabrata@Seq_410	19_409	OG7599
core mediator complex	Candida_glabrata@Seq_4444	19_4443	OG2138
core mediator complex	Candida_glabrata@Seq_4875	19_4874	OG2663
core mediator complex	Candida_glabrata@Seq_5083	19_5082	OG4190
core mediator complex	Candida_glabrata@Seq_513	19_512	OG6393
cullin-RING ubiquitin ligase complex	Candida_glabrata@Seq_1312	19_1311	OG6915
cullin-RING ubiquitin ligase complex	Candida_glabrata@Seq_3721	19_3720	OG2479
cullin-RING ubiquitin ligase complex	Candida_glabrata@Seq_4566	19_4565	OG2623
cullin-RING ubiquitin ligase complex	Candida_glabrata@Seq_4803	19_4802	OG2691
cyclin-dependent protein kinase activating kinase holoenzyme complex	Candida_glabrata@Seq_2727	19_2726	OG2735
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_1245	19_1244	OG3344
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_146	19_145	OG4490
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_2277	19_2276	OG3948
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_2800	19_2799	OG6264
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_2939	19_2938	OG3949
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_3290	19_3289	OG3277
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_3737	19_3736	OG2284
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_3948	19_3947	OG6256
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_3964	19_3963	OG4587
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_4221	19_4220	OG3226
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_4447	19_4446	OG26204
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_4739	19_4738	OG3452
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_4933	19_4932	OG70738
cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_946	19_945	OG1781
cytoplasmic dynein complex	Candida_glabrata@Seq_2839	19_2838	OG7216
cytoplasmic dynein complex	Candida_glabrata@Seq_3413	19_3412	OG2473
cytoplasmic dynein complex	Candida_glabrata@Seq_5008	19_5007	OG3876
cytoplasmic dynein complex	Candida_glabrata@Seq_713	19_712	OG7165
cytoplasmic exosome (RNase complex)	Candida_glabrata@Seq_1325	19_1324	OG3117
cytoplasmic exosome (RNase complex)	Candida_glabrata@Seq_2480	19_2479	OG2312
cytoplasmic exosome (RNase complex)	Candida_glabrata@Seq_2639	19_2638	OG2886
cytoplasmic exosome (RNase complex)	Candida_glabrata@Seq_4327	19_4326	OG3549
cytoplasmic exosome (RNase complex)	Candida_glabrata@Seq_447	19_446	OG2066
cytoplasmic exosome (RNase complex)	Candida_glabrata@Seq_563	19_562	OG2826
cytoplasmic exosome (RNase complex)	Candida_glabrata@Seq_774	19_773	OG3312
cytosolic large ribosomal subunit	Candida_glabrata@Seq_1105	19_1104	OG2437
cytosolic large ribosomal subunit	Candida_glabrata@Seq_119	19_118	OG3863
cytosolic large ribosomal subunit	Candida_glabrata@Seq_1483	19_1482	OG1995
cytosolic large ribosomal subunit	Candida_glabrata@Seq_1588	19_1587	OG2106
cytosolic large ribosomal subunit	Candida_glabrata@Seq_1702	19_1701	OG1159
cytosolic large ribosomal subunit	Candida_glabrata@Seq_1885	19_1884	OG2543
cytosolic large ribosomal subunit	Candida_glabrata@Seq_1992	19_1991	OG1385
cytosolic large ribosomal subunit	Candida_glabrata@Seq_2329	19_2328	OG3402
cytosolic large ribosomal subunit	Candida_glabrata@Seq_2396	19_2395	OG1117
cytosolic large ribosomal subunit	Candida_glabrata@Seq_2429	19_2428	OG4650
cytosolic large ribosomal subunit	Candida_glabrata@Seq_2461	19_2460	OG1670
cytosolic large ribosomal subunit	Candida_glabrata@Seq_2462	19_2461	OG1120
cytosolic large ribosomal subunit	Candida_glabrata@Seq_2554	19_2553	OG1692
cytosolic large ribosomal subunit	Candida_glabrata@Seq_2613	19_2612	OG1573
cytosolic large ribosomal subunit	Candida_glabrata@Seq_2676	19_2675	OG1478
cytosolic large ribosomal subunit	Candida_glabrata@Seq_29	19_28	OG1836
cytosolic large ribosomal subunit	Candida_glabrata@Seq_2906	19_2905	OG3403
cytosolic large ribosomal subunit	Candida_glabrata@Seq_2948	19_2947	OG3219
cytosolic large ribosomal subunit	Candida_glabrata@Seq_2964	19_2963	OG1140
cytosolic large ribosomal subunit	Candida_glabrata@Seq_3171	19_3170	OG3099
cytosolic large ribosomal subunit	Candida_glabrata@Seq_3252	19_3251	OG1633
cytosolic large ribosomal subunit	Candida_glabrata@Seq_3285	19_3284	OG1378
cytosolic large ribosomal subunit	Candida_glabrata@Seq_3395	19_3394	OG1222
cytosolic large ribosomal subunit	Candida_glabrata@Seq_357	19_356	OG1705
cytosolic large ribosomal subunit	Candida_glabrata@Seq_3789	19_3788	OG1481
cytosolic large ribosomal subunit	Candida_glabrata@Seq_405	19_404	OG3610
cytosolic large ribosomal subunit	Candida_glabrata@Seq_408	19_407	OG1243
cytosolic large ribosomal subunit	Candida_glabrata@Seq_409	19_408	OG2022
cytosolic large ribosomal subunit	Candida_glabrata@Seq_4145	19_4144	OG1419
cytosolic large ribosomal subunit	Candida_glabrata@Seq_4635	19_4634	OG1161
cytosolic large ribosomal subunit	Candida_glabrata@Seq_4649	19_4648	OG1506
cytosolic large ribosomal subunit	Candida_glabrata@Seq_498	19_497	OG1594
cytosolic large ribosomal subunit	Candida_glabrata@Seq_5011	19_5010	OG1133
cytosolic large ribosomal subunit	Candida_glabrata@Seq_5059	19_5058	OG1405
cytosolic large ribosomal subunit	Candida_glabrata@Seq_5142	19_5141	OG1290
cytosolic large ribosomal subunit	Candida_glabrata@Seq_646	19_645	OG1423
cytosolic large ribosomal subunit	Candida_glabrata@Seq_993	19_992	OG1728
cytosolic small ribosomal subunit	Candida_glabrata@Seq_1047	19_1046	OG5106
cytosolic small ribosomal subunit	Candida_glabrata@Seq_1378	19_1377	OG2472
cytosolic small ribosomal subunit	Candida_glabrata@Seq_1517	19_1516	OG1188
cytosolic small ribosomal subunit	Candida_glabrata@Seq_1707	19_1706	OG1770
cytosolic small ribosomal subunit	Candida_glabrata@Seq_2021	19_2020	OG3558
cytosolic small ribosomal subunit	Candida_glabrata@Seq_2182	19_2181	OG2434
cytosolic small ribosomal subunit	Candida_glabrata@Seq_289	19_288	OG2918
cytosolic small ribosomal subunit	Candida_glabrata@Seq_2964	19_2963	OG1140
cytosolic small ribosomal subunit	Candida_glabrata@Seq_3006	19_3005	OG2064
cytosolic small ribosomal subunit	Candida_glabrata@Seq_3129	19_3128	OG1250
cytosolic small ribosomal subunit	Candida_glabrata@Seq_3382	19_3381	OG1009
cytosolic small ribosomal subunit	Candida_glabrata@Seq_340	19_339	OG2198
cytosolic small ribosomal subunit	Candida_glabrata@Seq_3680	19_3679	OG1981
cytosolic small ribosomal subunit	Candida_glabrata@Seq_3999	19_3998	OG2550
cytosolic small ribosomal subunit	Candida_glabrata@Seq_4144	19_4143	OG1412
cytosolic small ribosomal subunit	Candida_glabrata@Seq_4248	19_4247	OG1963
cytosolic small ribosomal subunit	Candida_glabrata@Seq_429	19_428	OG1323
cytosolic small ribosomal subunit	Candida_glabrata@Seq_4461	19_4460	OG1404
cytosolic small ribosomal subunit	Candida_glabrata@Seq_4660	19_4659	OG1223
cytosolic small ribosomal subunit	Candida_glabrata@Seq_4690	19_4689	OG1284
cytosolic small ribosomal subunit	Candida_glabrata@Seq_4910	19_4909	OG1514
cytosolic small ribosomal subunit	Candida_glabrata@Seq_5142	19_5141	OG1290
cytosolic tRNA wobble base thiouridylase complex	Candida_glabrata@Seq_3994	19_3993	OG1930
cytosolic tRNA wobble base thiouridylase complex	Candida_glabrata@Seq_661	19_660	OG2274
decaprenyl diphosphate synthase complex	Candida_glabrata@Seq_2318	19_2317	OG3062
dehydrodolichyl diphosphate synthase complex	Candida_glabrata@Seq_1130	19_1129	OG2869
dehydrodolichyl diphosphate synthase complex	Candida_glabrata@Seq_2945	19_2944	OG3134
dehydrodolichyl diphosphate synthase complex	Candida_glabrata@Seq_4256	19_4255	OG3858
delta DNA polymerase complex	Candida_glabrata@Seq_2155	19_2154	OG3603
delta DNA polymerase complex	Candida_glabrata@Seq_235	19_234	OG1987
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex	Candida_glabrata@Seq_4551	19_4550	OG1166
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex	Candida_glabrata@Seq_734	19_733	OG1053
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt3p dimer complex	Candida_glabrata@Seq_4551	19_4550	OG1166
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt3p dimer complex	Candida_glabrata@Seq_4762	19_4761	OG1053
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt4p homodimer complex	Candida_glabrata@Seq_2852	19_2851	OG1479
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt2p dimer complex	Candida_glabrata@Seq_4551	19_4550	OG1166
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt2p dimer complex	Candida_glabrata@Seq_734	19_733	OG1053
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt3p dimer complex	Candida_glabrata@Seq_4551	19_4550	OG1166
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt3p dimer complex	Candida_glabrata@Seq_4762	19_4761	OG1053
dynactin complex	Candida_glabrata@Seq_1226	19_1225	OG35652
dynactin complex	Candida_glabrata@Seq_3667	19_3666	OG4804
dynactin complex	Candida_glabrata@Seq_421	19_420	OG5817
dynein complex	Candida_glabrata@Seq_5008	19_5007	OG3876
eRF1 methyltransferase complex	Candida_glabrata@Seq_1413	19_1412	OG3519
eRF1 methyltransferase complex	Candida_glabrata@Seq_3514	19_3513	OG3486
eisosome filament	Candida_glabrata@Seq_3960	19_3959	OG1591
elongin complex	Candida_glabrata@Seq_249	19_248	OG3237
elongin complex	Candida_glabrata@Seq_258	19_257	OG5736
endoplasmic reticulum palmitoyltransferase complex	Candida_glabrata@Seq_1302	19_1301	OG2497
endoplasmic reticulum palmitoyltransferase complex	Candida_glabrata@Seq_3981	19_3980	OG5241
epsilon DNA polymerase complex	Candida_glabrata@Seq_1288	19_1287	OG12531
epsilon DNA polymerase complex	Candida_glabrata@Seq_1369	19_1368	OG1737
epsilon DNA polymerase complex	Candida_glabrata@Seq_3410	19_3409	OG2814
epsilon DNA polymerase complex	Candida_glabrata@Seq_463	19_462	OG1863
eukaryotic 43S preinitiation complex	Candida_glabrata@Seq_1835	19_1834	OG1834
eukaryotic 43S preinitiation complex	Candida_glabrata@Seq_2061	19_2060	OG2109
eukaryotic 43S preinitiation complex	Candida_glabrata@Seq_2281	19_2280	OG2951
eukaryotic 43S preinitiation complex	Candida_glabrata@Seq_2326	19_2325	OG2160
eukaryotic 43S preinitiation complex	Candida_glabrata@Seq_3567	19_3566	OG2927
eukaryotic 43S preinitiation complex	Candida_glabrata@Seq_4096	19_4095	OG1460
eukaryotic 43S preinitiation complex	Candida_glabrata@Seq_4706	19_4705	OG2491
eukaryotic 43S preinitiation complex	Candida_glabrata@Seq_4891	19_4890	OG2024
eukaryotic 43S preinitiation complex	Candida_glabrata@Seq_4977	19_4976	OG1776
eukaryotic 48S preinitiation complex	Candida_glabrata@Seq_1707	19_1706	OG1770
eukaryotic 48S preinitiation complex	Candida_glabrata@Seq_2267	19_2266	OG2461
eukaryotic 48S preinitiation complex	Candida_glabrata@Seq_2326	19_2325	OG2160
eukaryotic 48S preinitiation complex	Candida_glabrata@Seq_3567	19_3566	OG2927
eukaryotic 48S preinitiation complex	Candida_glabrata@Seq_4977	19_4976	OG1776
eukaryotic translation elongation factor 1 complex	Candida_glabrata@Seq_1189	19_1188	OG1213
eukaryotic translation elongation factor 1 complex	Candida_glabrata@Seq_215	19_214	OG17501
eukaryotic translation elongation factor 1 complex	Candida_glabrata@Seq_4251	19_4250	OG2124
eukaryotic translation initiation factor 2 complex	Candida_glabrata@Seq_1835	19_1834	OG1834
eukaryotic translation initiation factor 2 complex	Candida_glabrata@Seq_2267	19_2266	OG2461
eukaryotic translation initiation factor 2 complex	Candida_glabrata@Seq_4977	19_4976	OG1776
eukaryotic translation initiation factor 2B complex	Candida_glabrata@Seq_2165	19_2164	OG2242
eukaryotic translation initiation factor 2B complex	Candida_glabrata@Seq_2433	19_2432	OG1623
eukaryotic translation initiation factor 2B complex	Candida_glabrata@Seq_2510	19_2509	OG2184
eukaryotic translation initiation factor 2B complex	Candida_glabrata@Seq_3459	19_3458	OG2964
eukaryotic translation initiation factor 2B complex	Candida_glabrata@Seq_3496	19_3495	OG3783
eukaryotic translation initiation factor 3 complex	Candida_glabrata@Seq_1706	19_1705	OG3260
eukaryotic translation initiation factor 3 complex	Candida_glabrata@Seq_2061	19_2060	OG2109
eukaryotic translation initiation factor 3 complex	Candida_glabrata@Seq_2281	19_2280	OG2951
eukaryotic translation initiation factor 3 complex	Candida_glabrata@Seq_2326	19_2325	OG2160
eukaryotic translation initiation factor 3 complex	Candida_glabrata@Seq_4706	19_4705	OG2491
eukaryotic translation initiation factor 3 complex	Candida_glabrata@Seq_4891	19_4890	OG2024
eukaryotic translation initiation factor 3 complex	Candida_glabrata@Seq_5079	19_5078	OG2059
eukaryotic translation initiation factor 3 complex, eIF3e	Candida_glabrata@Seq_2061	19_2060	OG2109
eukaryotic translation initiation factor 3 complex, eIF3e	Candida_glabrata@Seq_2281	19_2280	OG2951
eukaryotic translation initiation factor 3 complex, eIF3e	Candida_glabrata@Seq_2326	19_2325	OG2160
eukaryotic translation initiation factor 3 complex, eIF3e	Candida_glabrata@Seq_4706	19_4705	OG2491
eukaryotic translation initiation factor 3 complex, eIF3e	Candida_glabrata@Seq_4891	19_4890	OG2024
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_glabrata@Seq_2061	19_2060	OG2109
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_glabrata@Seq_2281	19_2280	OG2951
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_glabrata@Seq_2326	19_2325	OG2160
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_glabrata@Seq_4706	19_4705	OG2491
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_glabrata@Seq_4891	19_4890	OG2024
eukaryotic translation initiation factor 4F complex	Candida_glabrata@Seq_257	19_256	OG1669
eukaryotic translation initiation factor 4F complex	Candida_glabrata@Seq_3374	19_3373	OG1289
eukaryotic translation initiation factor 4F complex	Candida_glabrata@Seq_4827	19_4826	OG1289
eukaryotic translation initiation factor 4F complex	Candida_glabrata@Seq_535	19_534	OG1009
exocyst	Candida_glabrata@Seq_1725	19_1724	OG2630
exocyst	Candida_glabrata@Seq_2690	19_2689	OG3485
exocyst	Candida_glabrata@Seq_2958	19_2957	OG2239
exocyst	Candida_glabrata@Seq_3425	19_3424	OG3055
exocyst	Candida_glabrata@Seq_3850	19_3849	OG2314
exocyst	Candida_glabrata@Seq_4335	19_4334	OG2944
exocyst	Candida_glabrata@Seq_4646	19_4645	OG3724
exocyst	Candida_glabrata@Seq_740	19_739	OG3815
exomer complex	Candida_glabrata@Seq_1434	19_1433	OG5236
exomer complex	Candida_glabrata@Seq_3156	19_3155	OG1542
exomer complex	Candida_glabrata@Seq_3589	19_3588	OG2544
exosome (RNase complex)	Candida_glabrata@Seq_1520	19_1519	OG1886
exosome (RNase complex)	Candida_glabrata@Seq_1946	19_1945	OG2484
exosome (RNase complex)	Candida_glabrata@Seq_2480	19_2479	OG2312
exosome (RNase complex)	Candida_glabrata@Seq_2639	19_2638	OG2886
exosome (RNase complex)	Candida_glabrata@Seq_2926	19_2925	OG1817
exosome (RNase complex)	Candida_glabrata@Seq_4210	19_4209	OG2144
exosome (RNase complex)	Candida_glabrata@Seq_4327	19_4326	OG3549
exosome (RNase complex)	Candida_glabrata@Seq_447	19_446	OG2066
exosome (RNase complex)	Candida_glabrata@Seq_774	19_773	OG3312
fatty acid synthase complex	Candida_glabrata@Seq_1808	19_1807	OG1463
fatty acid synthase complex	Candida_glabrata@Seq_3400	19_3399	OG1316
filamentous actin	Candida_glabrata@Seq_2062	19_2061	OG1238
filamentous actin	Candida_glabrata@Seq_850	19_849	OG1238
gamma DNA polymerase complex	Candida_glabrata@Seq_1512	19_1511	OG1982
gamma-tubulin complex	Candida_glabrata@Seq_4398	19_4397	OG3303
gamma-tubulin complex	Candida_glabrata@Seq_4797	19_4796	OG3960
gamma-tubulin complex	Candida_glabrata@Seq_4821	19_4820	OG3014
gamma-tubulin small complex, spindle pole body	Candida_glabrata@Seq_4797	19_4796	OG3960
gamma-tubulin small complex, spindle pole body	Candida_glabrata@Seq_4821	19_4820	OG3014
glucosidase II complex	Candida_glabrata@Seq_2232	19_2231	OG2467
glucosidase II complex	Candida_glabrata@Seq_2382	19_2381	OG1624
glutamyl-tRNA(Gln) amidotransferase complex	Candida_glabrata@Seq_1034	19_1033	OG2104
glutamyl-tRNA(Gln) amidotransferase complex	Candida_glabrata@Seq_2047	19_2046	OG2448
glutamyl-tRNA(Gln) amidotransferase complex	Candida_glabrata@Seq_3346	19_3345	OG5080
glutathione hydrolase complex	Candida_glabrata@Seq_2977	19_2976	OG3441
glutathione hydrolase complex	Candida_glabrata@Seq_4770	19_4769	OG1784
glutathione synthase complex	Candida_glabrata@Seq_473	19_472	OG2031
glycerol-3-phosphate dehydrogenase complex	Candida_glabrata@Seq_30	19_29	OG3100
glycerol-3-phosphate dehydrogenase complex	Candida_glabrata@Seq_633	19_632	OG1137
glycerol-3-phosphate dehydrogenase complex	Candida_glabrata@Seq_800	19_799	OG1137
glycine cleavage complex	Candida_glabrata@Seq_1504	19_1503	OG3429
glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	Candida_glabrata@Seq_739	19_738	OG3851
glycosylphosphatidylinositol-mannosyltransferase I complex	Candida_glabrata@Seq_2943	19_2942	OG4057
glycosylphosphatidylinositol-mannosyltransferase I complex	Candida_glabrata@Seq_3547	19_3546	OG3522
guanyl-nucleotide exchange factor complex	Candida_glabrata@Seq_1067	19_1066	OG4737
guanyl-nucleotide exchange factor complex	Candida_glabrata@Seq_2510	19_2509	OG2184
guanyl-nucleotide exchange factor complex	Candida_glabrata@Seq_3459	19_3458	OG2964
guanyl-nucleotide exchange factor complex	Candida_glabrata@Seq_3496	19_3495	OG3783
guanyl-nucleotide exchange factor complex	Candida_glabrata@Seq_4293	19_4292	OG1254
