complex type	sequence id	index	ortholog
inositol phosphoceramide synthase complex	Yarrowia_lipolytica@Seq_1135	144_1134	OG1242
inositol phosphoceramide synthase complex	Yarrowia_lipolytica@Seq_3791	144_3790	OG20140
kinesin complex	Yarrowia_lipolytica@Seq_1061	144_1060	OG7861
kinesin complex	Yarrowia_lipolytica@Seq_1409	144_1408	OG8349
kinesin complex	Yarrowia_lipolytica@Seq_1729	144_1728	OG1173
kinesin complex	Yarrowia_lipolytica@Seq_2687	144_2686	OG4401
kinesin complex	Yarrowia_lipolytica@Seq_2907	144_2906	OG1173
kinesin complex	Yarrowia_lipolytica@Seq_3128	144_3127	OG4506
kinesin complex	Yarrowia_lipolytica@Seq_3474	144_3473	OG5251
kinesin complex	Yarrowia_lipolytica@Seq_4493	144_4492	OG3819
kinesin complex	Yarrowia_lipolytica@Seq_6121	144_6120	OG1583
kinesin complex	Yarrowia_lipolytica@Seq_6385	144_6384	OG2729
large ribosomal subunit	Yarrowia_lipolytica@Seq_1799	144_1798	OG3579
large ribosomal subunit	Yarrowia_lipolytica@Seq_2391	144_2390	OG2606
large ribosomal subunit	Yarrowia_lipolytica@Seq_3941	144_3940	OG3015
large ribosomal subunit	Yarrowia_lipolytica@Seq_5580	144_5579	OG3392
large ribosomal subunit	Yarrowia_lipolytica@Seq_6256	144_6255	OG1378
m-AAA complex	Yarrowia_lipolytica@Seq_1328	144_1327	OG1047
m-AAA complex	Yarrowia_lipolytica@Seq_3010	144_3009	OG1047
mRNA cap binding complex	Yarrowia_lipolytica@Seq_2758	144_2757	OG1726
mRNA cap binding complex	Yarrowia_lipolytica@Seq_4380	144_4379	OG2292
mRNA cap methyltransferase complex	Yarrowia_lipolytica@Seq_4282	144_4281	OG4355
mRNA cleavage and polyadenylation specificity factor complex	Yarrowia_lipolytica@Seq_103	144_102	OG1066
mRNA cleavage and polyadenylation specificity factor complex	Yarrowia_lipolytica@Seq_1397	144_1396	OG9517
mRNA cleavage and polyadenylation specificity factor complex	Yarrowia_lipolytica@Seq_2531	144_2530	OG2407
mRNA cleavage and polyadenylation specificity factor complex	Yarrowia_lipolytica@Seq_2986	144_2985	OG3590
mRNA cleavage and polyadenylation specificity factor complex	Yarrowia_lipolytica@Seq_3407	144_3406	OG4719
mRNA cleavage and polyadenylation specificity factor complex	Yarrowia_lipolytica@Seq_3766	144_3765	OG3713
mRNA cleavage and polyadenylation specificity factor complex	Yarrowia_lipolytica@Seq_507	144_506	OG1853
mRNA cleavage and polyadenylation specificity factor complex	Yarrowia_lipolytica@Seq_857	144_856	OG2081
mRNA cleavage factor complex	Yarrowia_lipolytica@Seq_31	144_30	OG6656
mRNA cleavage factor complex	Yarrowia_lipolytica@Seq_4227	144_4226	OG2827
mannosyltransferase complex	Yarrowia_lipolytica@Seq_5099	144_5098	OG4301
mediator complex	Yarrowia_lipolytica@Seq_1383	144_1382	OG4703
mediator complex	Yarrowia_lipolytica@Seq_2523	144_2522	OG4661
mediator complex	Yarrowia_lipolytica@Seq_2605	144_2604	OG3344
mediator complex	Yarrowia_lipolytica@Seq_2667	144_2666	OG2663
mediator complex	Yarrowia_lipolytica@Seq_3183	144_3182	OG2898
mediator complex	Yarrowia_lipolytica@Seq_32	144_31	OG5104
mediator complex	Yarrowia_lipolytica@Seq_3632	144_3631	OG2138
mediator complex	Yarrowia_lipolytica@Seq_4366	144_4365	OG4190
mediator complex	Yarrowia_lipolytica@Seq_4962	144_4961	OG3199
mediator complex	Yarrowia_lipolytica@Seq_5247	144_5246	OG3830
mediator complex	Yarrowia_lipolytica@Seq_5259	144_5258	OG20295
mediator complex	Yarrowia_lipolytica@Seq_5626	144_5625	OG3163
mediator complex	Yarrowia_lipolytica@Seq_5829	144_5828	OG3362
mediator complex	Yarrowia_lipolytica@Seq_5940	144_5939	OG3698
mediator complex	Yarrowia_lipolytica@Seq_6134	144_6133	OG4058
mediator complex	Yarrowia_lipolytica@Seq_6282	144_6281	OG3926
meiotic nuclear membrane microtubule tethering complex	Yarrowia_lipolytica@Seq_1488	144_1487	OG7713
methionyl glutamyl tRNA synthetase complex	Yarrowia_lipolytica@Seq_2310	144_2309	OG19236
methionyl glutamyl tRNA synthetase complex	Yarrowia_lipolytica@Seq_4203	144_4202	OG1117
methylcrotonoyl-CoA carboxylase complex	Yarrowia_lipolytica@Seq_5759	144_5758	OG7824
microtubule associated complex	Yarrowia_lipolytica@Seq_2429	144_2428	OG3523
mismatch repair complex	Yarrowia_lipolytica@Seq_1029	144_1028	OG1606
mismatch repair complex	Yarrowia_lipolytica@Seq_4959	144_4958	OG1991
mismatch repair complex	Yarrowia_lipolytica@Seq_521	144_520	OG2832
mismatch repair complex	Yarrowia_lipolytica@Seq_5389	144_5388	OG1940
mismatch repair complex	Yarrowia_lipolytica@Seq_5588	144_5587	OG2337
mismatch repair complex	Yarrowia_lipolytica@Seq_6330	144_6329	OG1097
mitochondrial DNA-directed RNA polymerase complex	Yarrowia_lipolytica@Seq_1843	144_1842	OG3234
mitochondrial DNA-directed RNA polymerase complex	Yarrowia_lipolytica@Seq_2124	144_2123	OG2077
mitochondrial alpha-ketoglutarate dehydrogenase complex	Yarrowia_lipolytica@Seq_1213	144_1212	OG7557
mitochondrial alpha-ketoglutarate dehydrogenase complex	Yarrowia_lipolytica@Seq_6085	144_6084	OG7606
mitochondrial degradosome	Yarrowia_lipolytica@Seq_1531	144_1530	OG3752
mitochondrial inner membrane peptidase complex	Yarrowia_lipolytica@Seq_5123	144_5122	OG2840
mitochondrial inner membrane peptidase complex	Yarrowia_lipolytica@Seq_6167	144_6166	OG3201
mitochondrial intermembrane space protein transporter complex	Yarrowia_lipolytica@Seq_1611	144_1610	OG4142
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_1099	144_1098	OG3572
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_1390	144_1389	OG3726
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_1750	144_1749	OG2408
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_1799	144_1798	OG3579
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_2130	144_2129	OG3720
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_2391	144_2390	OG2606
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_2473	144_2472	OG3927
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_2644	144_2643	OG3085
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_2652	144_2651	OG3222
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_2754	144_2753	OG1895
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_2899	144_2898	OG3176
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_3044	144_3043	OG3496
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_3152	144_3151	OG1643
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_329	144_328	OG3335
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_3659	144_3658	OG3608
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_3941	144_3940	OG3015
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_4188	144_4187	OG4843
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_4223	144_4222	OG4052
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_4384	144_4383	OG3364
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_4424	144_4423	OG3268
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_4634	144_4633	OG4236
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_4845	144_4844	OG1161
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_5113	144_5112	OG2447
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_5153	144_5152	OG2131
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_520	144_519	OG4599
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_5229	144_5228	OG3635
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_5385	144_5384	OG2764
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_5580	144_5579	OG3392
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_6141	144_6140	OG2773
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_6264	144_6263	OG1956
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_6292	144_6291	OG4363
mitochondrial large ribosomal subunit	Yarrowia_lipolytica@Seq_911	144_910	OG3943
mitochondrial outer membrane translocase complex	Yarrowia_lipolytica@Seq_1307	144_1306	OG2206
mitochondrial outer membrane translocase complex	Yarrowia_lipolytica@Seq_6168	144_6167	OG1972
mitochondrial oxoglutarate dehydrogenase complex	Yarrowia_lipolytica@Seq_914	144_913	OG7032
mitochondrial processing peptidase complex	Yarrowia_lipolytica@Seq_1836	144_1835	OG2540
mitochondrial processing peptidase complex	Yarrowia_lipolytica@Seq_2325	144_2324	OG1608
mitochondrial proton-transporting ATP synthase complex	Yarrowia_lipolytica@Seq_5595	144_5594	OG4243
mitochondrial proton-transporting ATP synthase complex	Yarrowia_lipolytica@Seq_707	144_706	OG1802
mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	Yarrowia_lipolytica@Seq_4829	144_4828	OG2644
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Yarrowia_lipolytica@Seq_1609	144_1608	OG4198
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Yarrowia_lipolytica@Seq_1666	144_1665	OG3794
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Yarrowia_lipolytica@Seq_1974	144_1973	OG3923
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Yarrowia_lipolytica@Seq_4877	144_4876	OG3958
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Yarrowia_lipolytica@Seq_5778	144_5777	OG3378
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Yarrowia_lipolytica@Seq_6279	144_6278	OG2132
mitochondrial proton-transporting ATP synthase, stator stalk	Yarrowia_lipolytica@Seq_1568	144_1567	OG3747
mitochondrial pyruvate dehydrogenase complex	Yarrowia_lipolytica@Seq_1881	144_1880	OG1959
mitochondrial pyruvate dehydrogenase complex	Yarrowia_lipolytica@Seq_529	144_528	OG2807
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_1020	144_1019	OG4487
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_1222	144_1221	OG4770
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_1493	144_1492	OG4801
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_1899	144_1898	OG4532
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_2134	144_2133	OG4591
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_274	144_273	OG5936
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_3383	144_3382	OG4445
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_3524	144_3523	OG4444
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_3682	144_3681	OG4856
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_4041	144_4040	OG5131
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_4052	144_4051	OG4649
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_5096	144_5095	OG4565
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_5599	144_5598	OG4447
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_5956	144_5955	OG4767
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_6058	144_6057	OG2059
mitochondrial respiratory chain complex I	Yarrowia_lipolytica@Seq_755	144_754	OG3638
mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	Yarrowia_lipolytica@Seq_4501	144_4500	OG1287
mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	Yarrowia_lipolytica@Seq_5443	144_5442	OG1275
mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	Yarrowia_lipolytica@Seq_5451	144_5450	OG2112
mitochondrial respiratory chain complex III	Yarrowia_lipolytica@Seq_1322	144_1321	OG3208
mitochondrial respiratory chain complex III	Yarrowia_lipolytica@Seq_2455	144_2454	OG4744
mitochondrial respiratory chain complex III	Yarrowia_lipolytica@Seq_2822	144_2821	OG3575
mitochondrial respiratory chain complex III	Yarrowia_lipolytica@Seq_3066	144_3065	OG4360
mitochondrial respiratory chain complex III	Yarrowia_lipolytica@Seq_3373	144_3372	OG2248
mitochondrial respiratory chain complex III	Yarrowia_lipolytica@Seq_3437	144_3436	OG6891
mitochondrial respiratory chain complex III	Yarrowia_lipolytica@Seq_3931	144_3930	OG4352
mitochondrial respiratory chain complex IV	Yarrowia_lipolytica@Seq_2916	144_2915	OG2714
mitochondrial respiratory chain complex IV	Yarrowia_lipolytica@Seq_4134	144_4133	OG4316
mitochondrial respiratory chain complex IV	Yarrowia_lipolytica@Seq_4347	144_4346	OG4555
mitochondrial respiratory chain complex IV	Yarrowia_lipolytica@Seq_4743	144_4742	OG7985
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_1113	144_1112	OG4914
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_1804	144_1803	OG4279
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_1838	144_1837	OG2922
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_2132	144_2131	OG3442
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_2273	144_2272	OG2072
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_3167	144_3166	OG3464
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_3267	144_3266	OG2125
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_3305	144_3304	OG3034
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_3551	144_3550	OG19998
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_376	144_375	OG3534
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_39	144_38	OG3564
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_4595	144_4594	OG19753
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_4952	144_4951	OG18905
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_5227	144_5226	OG3153
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_5444	144_5443	OG2393
mitochondrial small ribosomal subunit	Yarrowia_lipolytica@Seq_5952	144_5951	OG2534
mitotic checkpoint complex	Yarrowia_lipolytica@Seq_595	144_594	OG4168
multi-eIF complex	Yarrowia_lipolytica@Seq_1771	144_1770	OG2461
multi-eIF complex	Yarrowia_lipolytica@Seq_404	144_403	OG2491
multi-eIF complex	Yarrowia_lipolytica@Seq_5921	144_5920	OG33460
nascent polypeptide-associated complex	Yarrowia_lipolytica@Seq_1610	144_1609	OG2261
negative cofactor 2 complex	Yarrowia_lipolytica@Seq_1527	144_1526	OG2699
nonhomologous end joining complex	Yarrowia_lipolytica@Seq_4406	144_4405	OG20352
nuclear MIS12/MIND complex	Yarrowia_lipolytica@Seq_4170	144_4169	OG3440
nuclear MIS12/MIND complex	Yarrowia_lipolytica@Seq_4277	144_4276	OG4495
nuclear MIS12/MIND complex	Yarrowia_lipolytica@Seq_5358	144_5357	OG3295
nuclear SCF ubiquitin ligase complex	Yarrowia_lipolytica@Seq_4706	144_4705	OG3051
nuclear cap binding complex	Yarrowia_lipolytica@Seq_2758	144_2757	OG1726
nuclear cap binding complex	Yarrowia_lipolytica@Seq_5897	144_5896	OG2725
nuclear cohesin complex	Yarrowia_lipolytica@Seq_3054	144_3053	OG17014
nuclear cohesin complex	Yarrowia_lipolytica@Seq_6234	144_6233	OG23768
nuclear condensin complex	Yarrowia_lipolytica@Seq_2430	144_2429	OG1699
nuclear condensin complex	Yarrowia_lipolytica@Seq_4555	144_4554	OG1225
nuclear exosome (RNase complex)	Yarrowia_lipolytica@Seq_1134	144_1133	OG2484
nuclear exosome (RNase complex)	Yarrowia_lipolytica@Seq_1449	144_1448	OG2886
nuclear exosome (RNase complex)	Yarrowia_lipolytica@Seq_1847	144_1846	OG2826
nuclear exosome (RNase complex)	Yarrowia_lipolytica@Seq_2742	144_2741	OG3312
nuclear exosome (RNase complex)	Yarrowia_lipolytica@Seq_3531	144_3530	OG3549
nuclear exosome (RNase complex)	Yarrowia_lipolytica@Seq_3774	144_3773	OG1886
nuclear exosome (RNase complex)	Yarrowia_lipolytica@Seq_4531	144_4530	OG23591
nuclear exosome (RNase complex)	Yarrowia_lipolytica@Seq_4756	144_4755	OG2144
nuclear exosome (RNase complex)	Yarrowia_lipolytica@Seq_5699	144_5698	OG1817
nuclear exosome (RNase complex)	Yarrowia_lipolytica@Seq_5783	144_5782	OG3117
nuclear exosome (RNase complex)	Yarrowia_lipolytica@Seq_6018	144_6017	OG2312
nuclear exosome (RNase complex)	Yarrowia_lipolytica@Seq_6371	144_6370	OG2066
nuclear origin of replication recognition complex	Yarrowia_lipolytica@Seq_2177	144_2176	OG4076
nuclear origin of replication recognition complex	Yarrowia_lipolytica@Seq_2314	144_2313	OG4420
nuclear origin of replication recognition complex	Yarrowia_lipolytica@Seq_2903	144_2902	OG4384
nuclear origin of replication recognition complex	Yarrowia_lipolytica@Seq_5353	144_5352	OG3684
nuclear origin of replication recognition complex	Yarrowia_lipolytica@Seq_791	144_790	OG1973
nuclear pore	Yarrowia_lipolytica@Seq_1354	144_1353	OG2771
nuclear pore	Yarrowia_lipolytica@Seq_1366	144_1365	OG2515
nuclear pore	Yarrowia_lipolytica@Seq_1747	144_1746	OG2862
nuclear pore	Yarrowia_lipolytica@Seq_2224	144_2223	OG2179
nuclear pore	Yarrowia_lipolytica@Seq_3618	144_3617	OG18813
nuclear pore	Yarrowia_lipolytica@Seq_4299	144_4298	OG1636
nuclear pore	Yarrowia_lipolytica@Seq_436	144_435	OG5248
nuclear pore	Yarrowia_lipolytica@Seq_4511	144_4510	OG2900
nuclear pore	Yarrowia_lipolytica@Seq_509	144_508	OG14414
nuclear pore	Yarrowia_lipolytica@Seq_6091	144_6090	OG2829
nuclear pore	Yarrowia_lipolytica@Seq_6312	144_6311	OG1484
nuclear pore central transport channel	Yarrowia_lipolytica@Seq_152	144_151	OG3512
nuclear pore central transport channel	Yarrowia_lipolytica@Seq_3930	144_3929	OG7537
nuclear pore central transport channel	Yarrowia_lipolytica@Seq_5616	144_5615	OG3353
nuclear pore central transport channel	Yarrowia_lipolytica@Seq_6071	144_6070	OG2517
nuclear pore cytoplasmic filaments	Yarrowia_lipolytica@Seq_1552	144_1551	OG2830
nuclear pore cytoplasmic filaments	Yarrowia_lipolytica@Seq_4084	144_4083	OG2875
nuclear pore cytoplasmic filaments	Yarrowia_lipolytica@Seq_878	144_877	OG3733
nuclear pore inner ring	Yarrowia_lipolytica@Seq_1538	144_1537	OG2689
nuclear pore inner ring	Yarrowia_lipolytica@Seq_302	144_301	OG2595
nuclear pore inner ring	Yarrowia_lipolytica@Seq_3667	144_3666	OG1536
nuclear pore nuclear basket	Yarrowia_lipolytica@Seq_3930	144_3929	OG7537
nuclear pore outer ring	Yarrowia_lipolytica@Seq_11	144_10	OG3342
nuclear pore outer ring	Yarrowia_lipolytica@Seq_2268	144_2267	OG6705
nuclear pore outer ring	Yarrowia_lipolytica@Seq_3221	144_3220	OG3379
nuclear pore outer ring	Yarrowia_lipolytica@Seq_4207	144_4206	OG2597
nuclear pore outer ring	Yarrowia_lipolytica@Seq_4529	144_4528	OG2333
nuclear pore outer ring	Yarrowia_lipolytica@Seq_838	144_837	OG3646
nuclear pore transmembrane ring	Yarrowia_lipolytica@Seq_3005	144_3004	OG7415
nuclear pore transmembrane ring	Yarrowia_lipolytica@Seq_4442	144_4441	OG2626
nuclear pore transmembrane ring	Yarrowia_lipolytica@Seq_4550	144_4549	OG3193
nuclear pre-replicative complex	Yarrowia_lipolytica@Seq_2204	144_2203	OG1824
nuclear pre-replicative complex	Yarrowia_lipolytica@Seq_2314	144_2313	OG4420
nuclear pre-replicative complex	Yarrowia_lipolytica@Seq_6075	144_6074	OG2135
nuclear proteasome complex	Yarrowia_lipolytica@Seq_4719	144_4718	OG2570
nuclear proteasome complex	Yarrowia_lipolytica@Seq_6140	144_6139	OG2419
nuclear transcription factor complex	Yarrowia_lipolytica@Seq_1701	144_1700	OG7864
nuclear transcription factor complex	Yarrowia_lipolytica@Seq_2149	144_2148	OG18057
nuclear transcriptional repressor complex	Yarrowia_lipolytica@Seq_2009	144_2008	OG1645
nucleolar ribonuclease P complex	Yarrowia_lipolytica@Seq_1736	144_1735	OG2244
nucleolar ribonuclease P complex	Yarrowia_lipolytica@Seq_3020	144_3019	OG4870
nucleolar ribonuclease P complex	Yarrowia_lipolytica@Seq_348	144_347	OG4119
nucleolar ribonuclease P complex	Yarrowia_lipolytica@Seq_722	144_721	OG2237
nucleotide-activated protein kinase complex	Yarrowia_lipolytica@Seq_1157	144_1156	OG19892
nucleotide-activated protein kinase complex	Yarrowia_lipolytica@Seq_1258	144_1257	OG19723
nucleotide-activated protein kinase complex	Yarrowia_lipolytica@Seq_3012	144_3011	OG22191
nucleotide-activated protein kinase complex	Yarrowia_lipolytica@Seq_736	144_735	OG3097
nucleotide-excision repair complex	Yarrowia_lipolytica@Seq_5459	144_5458	OG3613
nucleotide-excision repair factor 1 complex	Yarrowia_lipolytica@Seq_4260	144_4259	OG4094
nucleotide-excision repair factor 1 complex	Yarrowia_lipolytica@Seq_4905	144_4904	OG2119
nucleotide-excision repair factor 1 complex	Yarrowia_lipolytica@Seq_6102	144_6101	OG3166
nucleotide-excision repair factor 2 complex	Yarrowia_lipolytica@Seq_3737	144_3736	OG1906
nucleotide-excision repair factor 3 complex	Yarrowia_lipolytica@Seq_706	144_705	OG1888
oligosaccharyltransferase complex	Yarrowia_lipolytica@Seq_2294	144_2293	OG2541
oligosaccharyltransferase complex	Yarrowia_lipolytica@Seq_316	144_315	OG2240
oligosaccharyltransferase complex	Yarrowia_lipolytica@Seq_3906	144_3905	OG1805
oligosaccharyltransferase complex	Yarrowia_lipolytica@Seq_4733	144_4732	OG3152
oligosaccharyltransferase complex	Yarrowia_lipolytica@Seq_5111	144_5110	OG1082
oxoglutarate dehydrogenase complex	Yarrowia_lipolytica@Seq_4554	144_4553	OG1585
pICln-Sm protein complex	Yarrowia_lipolytica@Seq_5066	144_5065	OG3454
pICln-Sm protein complex	Yarrowia_lipolytica@Seq_6182	144_6181	OG2905
peroxisomal importomer complex	Yarrowia_lipolytica@Seq_1186	144_1185	OG3406
peroxisomal importomer complex	Yarrowia_lipolytica@Seq_1803	144_1802	OG8842
peroxisomal importomer complex	Yarrowia_lipolytica@Seq_2897	144_2896	OG2756
peroxisomal importomer complex	Yarrowia_lipolytica@Seq_721	144_720	OG3547
phenylalanine-tRNA ligase complex	Yarrowia_lipolytica@Seq_1875	144_1874	OG2014
phenylalanine-tRNA ligase complex	Yarrowia_lipolytica@Seq_5137	144_5136	OG1856
phosphatidylinositol 3-kinase complex, class III, type I	Yarrowia_lipolytica@Seq_2109	144_2108	OG1663
phosphatidylinositol 3-kinase complex, class III, type I	Yarrowia_lipolytica@Seq_4327	144_4326	OG3258
phosphatidylinositol 3-kinase complex, class III, type I	Yarrowia_lipolytica@Seq_981	144_980	OG4322
phosphatidylinositol 3-kinase complex, class III, type II	Yarrowia_lipolytica@Seq_2109	144_2108	OG1663
phosphatidylinositol 3-kinase complex, class III, type II	Yarrowia_lipolytica@Seq_4327	144_4326	OG3258
phosphatidylinositol 3-kinase complex, class III, type II	Yarrowia_lipolytica@Seq_981	144_980	OG4322
polysomal ribosome	Yarrowia_lipolytica@Seq_1610	144_1609	OG2261
polysomal ribosome	Yarrowia_lipolytica@Seq_3408	144_3407	OG4538
polysome	Yarrowia_lipolytica@Seq_2182	144_2181	OG3667
polysome	Yarrowia_lipolytica@Seq_4681	144_4680	OG2306
polysome	Yarrowia_lipolytica@Seq_4831	144_4830	OG1002
polysome	Yarrowia_lipolytica@Seq_4942	144_4941	OG2035
polysome	Yarrowia_lipolytica@Seq_5424	144_5423	OG2526
post-mRNA release spliceosomal complex	Yarrowia_lipolytica@Seq_1149	144_1148	OG4410
post-mRNA release spliceosomal complex	Yarrowia_lipolytica@Seq_1697	144_1696	OG1576
post-mRNA release spliceosomal complex	Yarrowia_lipolytica@Seq_2227	144_2226	OG5513
post-mRNA release spliceosomal complex	Yarrowia_lipolytica@Seq_2548	144_2547	OG20216
post-mRNA release spliceosomal complex	Yarrowia_lipolytica@Seq_256	144_255	OG2650
post-mRNA release spliceosomal complex	Yarrowia_lipolytica@Seq_2591	144_2590	OG1006
post-mRNA release spliceosomal complex	Yarrowia_lipolytica@Seq_4023	144_4022	OG4987
post-mRNA release spliceosomal complex	Yarrowia_lipolytica@Seq_4106	144_4105	OG3228
post-mRNA release spliceosomal complex	Yarrowia_lipolytica@Seq_4986	144_4985	OG1790
post-mRNA release spliceosomal complex	Yarrowia_lipolytica@Seq_5556	144_5555	OG5789
post-mRNA release spliceosomal complex	Yarrowia_lipolytica@Seq_6098	144_6097	OG3916
post-mRNA release spliceosomal complex	Yarrowia_lipolytica@Seq_699	144_698	OG4548
post-spliceosomal complex	Yarrowia_lipolytica@Seq_6098	144_6097	OG3916
pre-snoRNP complex	Yarrowia_lipolytica@Seq_3041	144_3040	OG3799
pre-snoRNP complex	Yarrowia_lipolytica@Seq_4609	144_4608	OG4107
precatalytic spliceosome	Yarrowia_lipolytica@Seq_1215	144_1214	OG3423
precatalytic spliceosome	Yarrowia_lipolytica@Seq_2062	144_2061	OG4588
precatalytic spliceosome	Yarrowia_lipolytica@Seq_2435	144_2434	OG3971
precatalytic spliceosome	Yarrowia_lipolytica@Seq_3235	144_3234	OG2975
precatalytic spliceosome	Yarrowia_lipolytica@Seq_4160	144_4159	OG4593
precatalytic spliceosome	Yarrowia_lipolytica@Seq_4620	144_4619	OG1882
precatalytic spliceosome	Yarrowia_lipolytica@Seq_4933	144_4932	OG4084
precatalytic spliceosome	Yarrowia_lipolytica@Seq_4958	144_4957	OG4655
precatalytic spliceosome	Yarrowia_lipolytica@Seq_5059	144_5058	OG16985
precatalytic spliceosome	Yarrowia_lipolytica@Seq_5066	144_5065	OG3454
precatalytic spliceosome	Yarrowia_lipolytica@Seq_5095	144_5094	OG5082
precatalytic spliceosome	Yarrowia_lipolytica@Seq_5457	144_5456	OG2153
precatalytic spliceosome	Yarrowia_lipolytica@Seq_5910	144_5909	OG1489
precatalytic spliceosome	Yarrowia_lipolytica@Seq_6163	144_6162	OG3264
precatalytic spliceosome	Yarrowia_lipolytica@Seq_6182	144_6181	OG2905
precatalytic spliceosome	Yarrowia_lipolytica@Seq_6210	144_6209	OG4990
precatalytic spliceosome	Yarrowia_lipolytica@Seq_6393	144_6392	OG4608
prefoldin complex	Yarrowia_lipolytica@Seq_2182	144_2181	OG3667
prefoldin complex	Yarrowia_lipolytica@Seq_5566	144_5565	OG2712
prefoldin complex	Yarrowia_lipolytica@Seq_6170	144_6169	OG3823
prefoldin complex	Yarrowia_lipolytica@Seq_6370	144_6369	OG3340
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_1102	144_1101	OG4235
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_1301	144_1300	OG2620
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_1419	144_1418	OG2331
