complex type	sequence id	index	ortholog
nucleotide-excision repair factor 3 complex	Candida_parapsilosis@Seq_353	24_352	OG3231
nucleotide-excision repair factor 3 complex	Candida_parapsilosis@Seq_4058	24_4057	OG2328
nucleotide-excision repair factor 4 complex	Candida_parapsilosis@Seq_3078	24_3077	OG3237
nucleotide-excision repair factor 4 complex	Candida_parapsilosis@Seq_5193	24_5192	OG2523
nucleotide-excision repair factor 4 complex	Candida_parapsilosis@Seq_880	24_879	OG1729
oligosaccharyltransferase complex	Candida_parapsilosis@Seq_2968	24_2967	OG4923
oligosaccharyltransferase complex	Candida_parapsilosis@Seq_4194	24_4193	OG3152
oligosaccharyltransferase complex	Candida_parapsilosis@Seq_4518	24_4517	OG1805
oligosaccharyltransferase complex	Candida_parapsilosis@Seq_5028	24_5027	OG2205
oligosaccharyltransferase complex	Candida_parapsilosis@Seq_5198	24_5197	OG2240
oligosaccharyltransferase complex	Candida_parapsilosis@Seq_950	24_949	OG1082
oligosaccharyltransferase complex	Candida_parapsilosis@Seq_970	24_969	OG2541
peroxisomal importomer complex	Candida_parapsilosis@Seq_1687	24_1686	OG4833
peroxisomal importomer complex	Candida_parapsilosis@Seq_2071	24_2070	OG3876
peroxisomal importomer complex	Candida_parapsilosis@Seq_249	24_248	OG2690
peroxisomal importomer complex	Candida_parapsilosis@Seq_4198	24_4197	OG3406
peroxisomal importomer complex	Candida_parapsilosis@Seq_4254	24_4253	OG2822
peroxisomal importomer complex	Candida_parapsilosis@Seq_4344	24_4343	OG2756
peroxisomal importomer complex	Candida_parapsilosis@Seq_4853	24_4852	OG3547
peroxisomal importomer complex	Candida_parapsilosis@Seq_4937	24_4936	OG2823
phenylalanine-tRNA ligase complex	Candida_parapsilosis@Seq_1966	24_1965	OG2014
phenylalanine-tRNA ligase complex	Candida_parapsilosis@Seq_984	24_983	OG1856
phosphatidylinositol 3-kinase complex, class III, type I	Candida_parapsilosis@Seq_2679	24_2678	OG7924
phosphatidylinositol 3-kinase complex, class III, type I	Candida_parapsilosis@Seq_3855	24_3854	OG3258
phosphatidylinositol 3-kinase complex, class III, type I	Candida_parapsilosis@Seq_798	24_797	OG1663
phosphatidylinositol 3-kinase complex, class III, type II	Candida_parapsilosis@Seq_2679	24_2678	OG7924
phosphatidylinositol 3-kinase complex, class III, type II	Candida_parapsilosis@Seq_3855	24_3854	OG3258
phosphatidylinositol 3-kinase complex, class III, type II	Candida_parapsilosis@Seq_798	24_797	OG1663
phospholipid-translocating ATPase complex	Candida_parapsilosis@Seq_1892	24_1891	OG1008
phospholipid-translocating ATPase complex	Candida_parapsilosis@Seq_230	24_229	OG1135
phosphopantothenoylcysteine decarboxylase complex	Candida_parapsilosis@Seq_3646	24_3645	OG3008
phosphopantothenoylcysteine decarboxylase complex	Candida_parapsilosis@Seq_4553	24_4552	OG2084
phosphopyruvate hydratase complex	Candida_parapsilosis@Seq_4830	24_4829	OG1193
phosphopyruvate hydratase complex	Candida_parapsilosis@Seq_4991	24_4990	OG1193
polarisome	Candida_parapsilosis@Seq_1458	24_1457	OG3622
polarisome	Candida_parapsilosis@Seq_2355	24_2354	OG1465
polarisome	Candida_parapsilosis@Seq_304	24_303	OG1431
polarisome	Candida_parapsilosis@Seq_5046	24_5045	OG5019
polarisome	Candida_parapsilosis@Seq_844	24_843	OG4313
polysomal ribosome	Candida_parapsilosis@Seq_1541	24_1540	OG2261
polysomal ribosome	Candida_parapsilosis@Seq_2463	24_2462	OG2297
polysomal ribosome	Candida_parapsilosis@Seq_4708	24_4707	OG2410
polysome	Candida_parapsilosis@Seq_1279	24_1278	OG5015
polysome	Candida_parapsilosis@Seq_1285	24_1284	OG2526
polysome	Candida_parapsilosis@Seq_1566	24_1565	OG1726
polysome	Candida_parapsilosis@Seq_1821	24_1820	OG2103
polysome	Candida_parapsilosis@Seq_2240	24_2239	OG1522
polysome	Candida_parapsilosis@Seq_2636	24_2635	OG1392
polysome	Candida_parapsilosis@Seq_2879	24_2878	OG1374
polysome	Candida_parapsilosis@Seq_3375	24_3374	OG2665
polysome	Candida_parapsilosis@Seq_3434	24_3433	OG2204
polysome	Candida_parapsilosis@Seq_3655	24_3654	OG1071
polysome	Candida_parapsilosis@Seq_4114	24_4113	OG2424
polysome	Candida_parapsilosis@Seq_4462	24_4461	OG1002
polysome	Candida_parapsilosis@Seq_4471	24_4470	OG4274
polysome	Candida_parapsilosis@Seq_448	24_447	OG2942
polysome	Candida_parapsilosis@Seq_4720	24_4719	OG1026
polysome	Candida_parapsilosis@Seq_4741	24_4740	OG1002
polysome	Candida_parapsilosis@Seq_4848	24_4847	OG2306
polysome	Candida_parapsilosis@Seq_4860	24_4859	OG2381
polysome	Candida_parapsilosis@Seq_5038	24_5037	OG2035
polysome	Candida_parapsilosis@Seq_5153	24_5152	OG6051
polysome	Candida_parapsilosis@Seq_579	24_578	OG2211
polysome	Candida_parapsilosis@Seq_583	24_582	OG24208
polysome	Candida_parapsilosis@Seq_588	24_587	OG4128
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_1169	24_1168	OG3223
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_1182	24_1181	OG1066
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_1396	24_1395	OG2733
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_1735	24_1734	OG1004
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_1889	24_1888	OG1862
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_1897	24_1896	OG4013
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_213	24_212	OG2322
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_4136	24_4135	OG3004
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_432	24_431	OG4627
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_4390	24_4389	OG3664
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_4741	24_4740	OG1002
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_4776	24_4775	OG3454
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_4959	24_4958	OG5025
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_5060	24_5059	OG1651
post-mRNA release spliceosomal complex	Candida_parapsilosis@Seq_718	24_717	OG3543
post-spliceosomal complex	Candida_parapsilosis@Seq_1889	24_1888	OG1862
prefoldin complex	Candida_parapsilosis@Seq_1831	24_1830	OG2712
prefoldin complex	Candida_parapsilosis@Seq_2643	24_2642	OG3823
prefoldin complex	Candida_parapsilosis@Seq_3097	24_3096	OG3224
prefoldin complex	Candida_parapsilosis@Seq_3797	24_3796	OG4343
prefoldin complex	Candida_parapsilosis@Seq_4114	24_4113	OG2424
prefoldin complex	Candida_parapsilosis@Seq_4920	24_4919	OG3340
preribosome	Candida_parapsilosis@Seq_4155	24_4154	OG2320
preribosome	Candida_parapsilosis@Seq_446	24_445	OG2155
preribosome, large subunit precursor	Candida_parapsilosis@Seq_1046	24_1045	OG3135
preribosome, large subunit precursor	Candida_parapsilosis@Seq_1088	24_1087	OG1385
preribosome, large subunit precursor	Candida_parapsilosis@Seq_1202	24_1201	OG4235
preribosome, large subunit precursor	Candida_parapsilosis@Seq_1207	24_1206	OG5113
preribosome, large subunit precursor	Candida_parapsilosis@Seq_1329	24_1328	OG1693
preribosome, large subunit precursor	Candida_parapsilosis@Seq_143	24_142	OG3327
preribosome, large subunit precursor	Candida_parapsilosis@Seq_1455	24_1454	OG1722
preribosome, large subunit precursor	Candida_parapsilosis@Seq_149	24_148	OG1752
preribosome, large subunit precursor	Candida_parapsilosis@Seq_1596	24_1595	OG1607
preribosome, large subunit precursor	Candida_parapsilosis@Seq_1748	24_1747	OG1957
preribosome, large subunit precursor	Candida_parapsilosis@Seq_176	24_175	OG2386
preribosome, large subunit precursor	Candida_parapsilosis@Seq_1861	24_1860	OG1709
preribosome, large subunit precursor	Candida_parapsilosis@Seq_1943	24_1942	OG4740
preribosome, large subunit precursor	Candida_parapsilosis@Seq_1946	24_1945	OG2622
preribosome, large subunit precursor	Candida_parapsilosis@Seq_2065	24_2064	OG1873
preribosome, large subunit precursor	Candida_parapsilosis@Seq_2261	24_2260	OG1976
preribosome, large subunit precursor	Candida_parapsilosis@Seq_2284	24_2283	OG3419
preribosome, large subunit precursor	Candida_parapsilosis@Seq_2498	24_2497	OG2331
preribosome, large subunit precursor	Candida_parapsilosis@Seq_2562	24_2561	OG2304
preribosome, large subunit precursor	Candida_parapsilosis@Seq_2574	24_2573	OG2887
preribosome, large subunit precursor	Candida_parapsilosis@Seq_2650	24_2649	OG4534
preribosome, large subunit precursor	Candida_parapsilosis@Seq_2709	24_2708	OG3003
preribosome, large subunit precursor	Candida_parapsilosis@Seq_2899	24_2898	OG2620
preribosome, large subunit precursor	Candida_parapsilosis@Seq_3041	24_3040	OG2452
preribosome, large subunit precursor	Candida_parapsilosis@Seq_3139	24_3138	OG1423
preribosome, large subunit precursor	Candida_parapsilosis@Seq_332	24_331	OG2140
preribosome, large subunit precursor	Candida_parapsilosis@Seq_3380	24_3379	OG1638
preribosome, large subunit precursor	Candida_parapsilosis@Seq_340	24_339	OG2078
preribosome, large subunit precursor	Candida_parapsilosis@Seq_3442	24_3441	OG2600
preribosome, large subunit precursor	Candida_parapsilosis@Seq_3457	24_3456	OG4520
preribosome, large subunit precursor	Candida_parapsilosis@Seq_3522	24_3521	OG2085
preribosome, large subunit precursor	Candida_parapsilosis@Seq_3585	24_3584	OG1670
preribosome, large subunit precursor	Candida_parapsilosis@Seq_369	24_368	OG3195
preribosome, large subunit precursor	Candida_parapsilosis@Seq_3711	24_3710	OG2193
preribosome, large subunit precursor	Candida_parapsilosis@Seq_3924	24_3923	OG1926
preribosome, large subunit precursor	Candida_parapsilosis@Seq_3957	24_3956	OG3446
preribosome, large subunit precursor	Candida_parapsilosis@Seq_3964	24_3963	OG3846
preribosome, large subunit precursor	Candida_parapsilosis@Seq_4066	24_4065	OG2502
preribosome, large subunit precursor	Candida_parapsilosis@Seq_4162	24_4161	OG1999
preribosome, large subunit precursor	Candida_parapsilosis@Seq_4406	24_4405	OG3022
preribosome, large subunit precursor	Candida_parapsilosis@Seq_4558	24_4557	OG1620
preribosome, large subunit precursor	Candida_parapsilosis@Seq_4624	24_4623	OG4632
preribosome, large subunit precursor	Candida_parapsilosis@Seq_4839	24_4838	OG1951
preribosome, large subunit precursor	Candida_parapsilosis@Seq_4945	24_4944	OG2253
preribosome, large subunit precursor	Candida_parapsilosis@Seq_5251	24_5250	OG2488
preribosome, large subunit precursor	Candida_parapsilosis@Seq_5256	24_5255	OG3592
preribosome, large subunit precursor	Candida_parapsilosis@Seq_659	24_658	OG2060
preribosome, large subunit precursor	Candida_parapsilosis@Seq_865	24_864	OG2592
preribosome, large subunit precursor	Candida_parapsilosis@Seq_895	24_894	OG2548
preribosome, large subunit precursor	Candida_parapsilosis@Seq_938	24_937	OG1351
preribosome, small subunit precursor	Candida_parapsilosis@Seq_1407	24_1406	OG2295
preribosome, small subunit precursor	Candida_parapsilosis@Seq_1807	24_1806	OG3009
preribosome, small subunit precursor	Candida_parapsilosis@Seq_1839	24_1838	OG2121
preribosome, small subunit precursor	Candida_parapsilosis@Seq_1959	24_1958	OG2151
preribosome, small subunit precursor	Candida_parapsilosis@Seq_2064	24_2063	OG1587
preribosome, small subunit precursor	Candida_parapsilosis@Seq_2237	24_2236	OG3248
preribosome, small subunit precursor	Candida_parapsilosis@Seq_2350	24_2349	OG1632
preribosome, small subunit precursor	Candida_parapsilosis@Seq_243	24_242	OG2065
preribosome, small subunit precursor	Candida_parapsilosis@Seq_2485	24_2484	OG2269
preribosome, small subunit precursor	Candida_parapsilosis@Seq_2650	24_2649	OG4534
preribosome, small subunit precursor	Candida_parapsilosis@Seq_2785	24_2784	OG3760
preribosome, small subunit precursor	Candida_parapsilosis@Seq_2858	24_2857	OG8592
preribosome, small subunit precursor	Candida_parapsilosis@Seq_2927	24_2926	OG1457
preribosome, small subunit precursor	Candida_parapsilosis@Seq_2928	24_2927	OG3217
preribosome, small subunit precursor	Candida_parapsilosis@Seq_327	24_326	OG1848
preribosome, small subunit precursor	Candida_parapsilosis@Seq_4316	24_4315	OG2527
preribosome, small subunit precursor	Candida_parapsilosis@Seq_436	24_435	OG2088
preribosome, small subunit precursor	Candida_parapsilosis@Seq_523	24_522	OG2137
preribosome, small subunit precursor	Candida_parapsilosis@Seq_5261	24_5260	OG2434
preribosome, small subunit precursor	Candida_parapsilosis@Seq_738	24_737	OG2052
preribosome, small subunit precursor	Candida_parapsilosis@Seq_895	24_894	OG2548
prespliceosome	Candida_parapsilosis@Seq_4755	24_4754	OG6278
proteasome complex	Candida_parapsilosis@Seq_1400	24_1399	OG3481
proteasome complex	Candida_parapsilosis@Seq_2104	24_2103	OG4544
proteasome complex	Candida_parapsilosis@Seq_2891	24_2890	OG2150
proteasome complex	Candida_parapsilosis@Seq_4290	24_4289	OG2513
proteasome complex	Candida_parapsilosis@Seq_4627	24_4626	OG2993
proteasome complex	Candida_parapsilosis@Seq_5189	24_5188	OG1445
proteasome core complex	Candida_parapsilosis@Seq_2576	24_2575	OG2223
proteasome core complex	Candida_parapsilosis@Seq_2907	24_2906	OG2825
proteasome core complex	Candida_parapsilosis@Seq_3071	24_3070	OG2558
proteasome core complex	Candida_parapsilosis@Seq_4062	24_4061	OG2459
proteasome core complex, alpha-subunit complex	Candida_parapsilosis@Seq_1300	24_1299	OG2187
proteasome core complex, alpha-subunit complex	Candida_parapsilosis@Seq_1567	24_1566	OG2355
proteasome core complex, alpha-subunit complex	Candida_parapsilosis@Seq_2576	24_2575	OG2223
proteasome core complex, alpha-subunit complex	Candida_parapsilosis@Seq_2907	24_2906	OG2825
proteasome core complex, alpha-subunit complex	Candida_parapsilosis@Seq_3071	24_3070	OG2558
proteasome core complex, alpha-subunit complex	Candida_parapsilosis@Seq_4062	24_4061	OG2459
proteasome core complex, beta-subunit complex	Candida_parapsilosis@Seq_1563	24_1562	OG3655
proteasome core complex, beta-subunit complex	Candida_parapsilosis@Seq_3618	24_3617	OG2390
proteasome core complex, beta-subunit complex	Candida_parapsilosis@Seq_3623	24_3622	OG2236
proteasome core complex, beta-subunit complex	Candida_parapsilosis@Seq_3892	24_3891	OG1210
proteasome core complex, beta-subunit complex	Candida_parapsilosis@Seq_3999	24_3998	OG2696
proteasome core complex, beta-subunit complex	Candida_parapsilosis@Seq_5069	24_5068	OG2953
proteasome core complex, beta-subunit complex	Candida_parapsilosis@Seq_5279	24_5278	OG1198
proteasome regulatory particle	Candida_parapsilosis@Seq_1400	24_1399	OG3481
proteasome regulatory particle	Candida_parapsilosis@Seq_5275	24_5274	OG2130
proteasome regulatory particle, base subcomplex	Candida_parapsilosis@Seq_1611	24_1610	OG2069
proteasome regulatory particle, base subcomplex	Candida_parapsilosis@Seq_201	24_200	OG3979
proteasome regulatory particle, base subcomplex	Candida_parapsilosis@Seq_277	24_276	OG2419
proteasome regulatory particle, base subcomplex	Candida_parapsilosis@Seq_3143	24_3142	OG2070
proteasome regulatory particle, base subcomplex	Candida_parapsilosis@Seq_3148	24_3147	OG2079
proteasome regulatory particle, base subcomplex	Candida_parapsilosis@Seq_3814	24_3813	OG2212
proteasome regulatory particle, base subcomplex	Candida_parapsilosis@Seq_4290	24_4289	OG2513
proteasome regulatory particle, base subcomplex	Candida_parapsilosis@Seq_4749	24_4748	OG2948
proteasome regulatory particle, base subcomplex	Candida_parapsilosis@Seq_5275	24_5274	OG2130
proteasome regulatory particle, base subcomplex	Candida_parapsilosis@Seq_789	24_788	OG1984
proteasome regulatory particle, lid subcomplex	Candida_parapsilosis@Seq_1033	24_1032	OG1532
proteasome regulatory particle, lid subcomplex	Candida_parapsilosis@Seq_1603	24_1602	OG2108
proteasome regulatory particle, lid subcomplex	Candida_parapsilosis@Seq_2129	24_2128	OG3155
proteasome regulatory particle, lid subcomplex	Candida_parapsilosis@Seq_4005	24_4004	OG2323
proteasome regulatory particle, lid subcomplex	Candida_parapsilosis@Seq_4290	24_4289	OG2513
proteasome regulatory particle, lid subcomplex	Candida_parapsilosis@Seq_4900	24_4899	OG2230
proteasome regulatory particle, lid subcomplex	Candida_parapsilosis@Seq_5189	24_5188	OG1445
proteasome regulatory particle, lid subcomplex	Candida_parapsilosis@Seq_542	24_541	OG3460
proteasome regulatory particle, lid subcomplex	Candida_parapsilosis@Seq_611	24_610	OG3373
proteasome regulatory particle, lid subcomplex	Candida_parapsilosis@Seq_679	24_678	OG55304
proteasome regulatory particle, lid subcomplex	Candida_parapsilosis@Seq_867	24_866	OG2706
proteasome storage granule	Candida_parapsilosis@Seq_1033	24_1032	OG1532
proteasome storage granule	Candida_parapsilosis@Seq_1300	24_1299	OG2187
proteasome storage granule	Candida_parapsilosis@Seq_1341	24_1340	OG1490
proteasome storage granule	Candida_parapsilosis@Seq_1603	24_1602	OG2108
proteasome storage granule	Candida_parapsilosis@Seq_2129	24_2128	OG3155
proteasome storage granule	Candida_parapsilosis@Seq_2576	24_2575	OG2223
proteasome storage granule	Candida_parapsilosis@Seq_277	24_276	OG2419
proteasome storage granule	Candida_parapsilosis@Seq_2907	24_2906	OG2825
proteasome storage granule	Candida_parapsilosis@Seq_3071	24_3070	OG2558
proteasome storage granule	Candida_parapsilosis@Seq_3148	24_3147	OG2079
proteasome storage granule	Candida_parapsilosis@Seq_3623	24_3622	OG2236
proteasome storage granule	Candida_parapsilosis@Seq_3892	24_3891	OG1210
proteasome storage granule	Candida_parapsilosis@Seq_4062	24_4061	OG2459
proteasome storage granule	Candida_parapsilosis@Seq_4749	24_4748	OG2948
proteasome storage granule	Candida_parapsilosis@Seq_4900	24_4899	OG2230
proteasome storage granule	Candida_parapsilosis@Seq_5069	24_5068	OG2953
proteasome storage granule	Candida_parapsilosis@Seq_5189	24_5188	OG1445
proteasome storage granule	Candida_parapsilosis@Seq_542	24_541	OG3460
proteasome storage granule	Candida_parapsilosis@Seq_611	24_610	OG3373
proteasome storage granule	Candida_parapsilosis@Seq_679	24_678	OG55304
protein farnesyltransferase complex	Candida_parapsilosis@Seq_2929	24_2928	OG3200
protein farnesyltransferase complex	Candida_parapsilosis@Seq_4509	24_4508	OG2682
protein histidine kinase complex	Candida_parapsilosis@Seq_2768	24_2767	OG5255
protein kinase CK2 complex	Candida_parapsilosis@Seq_1187	24_1186	OG3780
protein kinase CK2 complex	Candida_parapsilosis@Seq_2560	24_2559	OG2466
protein kinase CK2 complex	Candida_parapsilosis@Seq_3127	24_3126	OG2171
protein kinase CK2 complex	Candida_parapsilosis@Seq_3821	24_3820	OG1845
protein phosphatase 4 complex	Candida_parapsilosis@Seq_1980	24_1979	OG3053
protein phosphatase 4 complex	Candida_parapsilosis@Seq_4115	24_4114	OG2001
protein phosphatase type 1 complex	Candida_parapsilosis@Seq_1583	24_1582	OG3661
protein phosphatase type 1 complex	Candida_parapsilosis@Seq_5227	24_5226	OG6007
protein phosphatase type 1 complex	Candida_parapsilosis@Seq_774	24_773	OG1452
protein phosphatase type 2A complex	Candida_parapsilosis@Seq_1505	24_1504	OG1992
protein phosphatase type 2A complex	Candida_parapsilosis@Seq_16	24_15	OG1535
protein phosphatase type 2A complex	Candida_parapsilosis@Seq_2721	24_2720	OG1711
protein phosphatase type 2A complex	Candida_parapsilosis@Seq_4812	24_4811	OG1267
protein phosphatase type 2A complex	Candida_parapsilosis@Seq_4987	24_4986	OG2547
protein serine/threonine phosphatase complex	Candida_parapsilosis@Seq_4646	24_4645	OG1362
protein serine/threonine phosphatase complex	Candida_parapsilosis@Seq_4987	24_4986	OG2547
protein-DNA complex	Candida_parapsilosis@Seq_292	24_291	OG3530
proton-transporting V-type ATPase, V0 domain	Candida_parapsilosis@Seq_2094	24_2093	OG1449
proton-transporting V-type ATPase, V0 domain	Candida_parapsilosis@Seq_3165	24_3164	OG1046
proton-transporting V-type ATPase, V0 domain	Candida_parapsilosis@Seq_3177	24_3176	OG3546
proton-transporting V-type ATPase, V0 domain	Candida_parapsilosis@Seq_3642	24_3641	OG2004
proton-transporting V-type ATPase, V0 domain	Candida_parapsilosis@Seq_3733	24_3732	OG2367
proton-transporting V-type ATPase, V1 domain	Candida_parapsilosis@Seq_1549	24_1548	OG1842
proton-transporting V-type ATPase, V1 domain	Candida_parapsilosis@Seq_4662	24_4661	OG2469
proton-transporting two-sector ATPase complex, proton-transporting domain	Candida_parapsilosis@Seq_2094	24_2093	OG1449
proton-transporting two-sector ATPase complex, proton-transporting domain	Candida_parapsilosis@Seq_3177	24_3176	OG3546
proton-transporting two-sector ATPase complex, proton-transporting domain	Candida_parapsilosis@Seq_3733	24_3732	OG2367
pyruvate dehydrogenase complex	Candida_parapsilosis@Seq_1547	24_1546	OG1959
pyruvate dehydrogenase complex	Candida_parapsilosis@Seq_3893	24_3892	OG2071
pyruvate dehydrogenase complex	Candida_parapsilosis@Seq_923	24_922	OG2807
replication fork protection complex	Candida_parapsilosis@Seq_1623	24_1622	OG1088
replication fork protection complex	Candida_parapsilosis@Seq_2266	24_2265	OG1893
replication fork protection complex	Candida_parapsilosis@Seq_2409	24_2408	OG1653
replication fork protection complex	Candida_parapsilosis@Seq_2758	24_2757	OG2063
replication fork protection complex	Candida_parapsilosis@Seq_2917	24_2916	OG5660
replication fork protection complex	Candida_parapsilosis@Seq_2922	24_2921	OG5848
replication fork protection complex	Candida_parapsilosis@Seq_3084	24_3083	OG1031
replication fork protection complex	Candida_parapsilosis@Seq_3186	24_3185	OG3537
replication fork protection complex	Candida_parapsilosis@Seq_3215	24_3214	OG3049
replication fork protection complex	Candida_parapsilosis@Seq_3236	24_3235	OG3745
replication fork protection complex	Candida_parapsilosis@Seq_3351	24_3350	OG1886
replication fork protection complex	Candida_parapsilosis@Seq_346	24_345	OG2191
replication fork protection complex	Candida_parapsilosis@Seq_3799	24_3798	OG1049
replication fork protection complex	Candida_parapsilosis@Seq_4115	24_4114	OG2001
replication fork protection complex	Candida_parapsilosis@Seq_4446	24_4445	OG2003
replication fork protection complex	Candida_parapsilosis@Seq_4479	24_4478	OG2178
replication fork protection complex	Candida_parapsilosis@Seq_4655	24_4654	OG3283
replication fork protection complex	Candida_parapsilosis@Seq_5116	24_5115	OG2169
replication fork protection complex	Candida_parapsilosis@Seq_5158	24_5157	OG2034
replication fork protection complex	Candida_parapsilosis@Seq_5159	24_5158	OG1011
replication fork protection complex	Candida_parapsilosis@Seq_676	24_675	OG1027
replication fork protection complex	Candida_parapsilosis@Seq_752	24_751	OG2873
replisome	Candida_parapsilosis@Seq_3121	24_3120	OG2940
replisome	Candida_parapsilosis@Seq_3388	24_3387	OG1505
replisome	Candida_parapsilosis@Seq_931	24_930	OG4176
retromer complex	Candida_parapsilosis@Seq_1762	24_1761	OG1939
retromer complex	Candida_parapsilosis@Seq_1789	24_1788	OG4133
retromer complex	Candida_parapsilosis@Seq_1974	24_1973	OG2723
retromer complex	Candida_parapsilosis@Seq_4009	24_4008	OG3175
retromer complex	Candida_parapsilosis@Seq_4780	24_4779	OG1735
retromer, cargo-selective complex	Candida_parapsilosis@Seq_1762	24_1761	OG1939
retromer, cargo-selective complex	Candida_parapsilosis@Seq_1789	24_1788	OG4133
retromer, cargo-selective complex	Candida_parapsilosis@Seq_4009	24_4008	OG3175
retromer, tubulation complex	Candida_parapsilosis@Seq_1974	24_1973	OG2723
retromer, tubulation complex	Candida_parapsilosis@Seq_4780	24_4779	OG1735
riboflavin synthase complex	Candida_parapsilosis@Seq_4443	24_4442	OG4010
ribonuclease H2 complex	Candida_parapsilosis@Seq_2827	24_2826	OG4137
ribonuclease H2 complex	Candida_parapsilosis@Seq_5219	24_5218	OG5018
ribonuclease H2 complex	Candida_parapsilosis@Seq_9	24_8	OG5545
ribonuclease MRP complex	Candida_parapsilosis@Seq_1469	24_1468	OG4870
ribonuclease MRP complex	Candida_parapsilosis@Seq_244	24_243	OG4119
ribonuclease MRP complex	Candida_parapsilosis@Seq_3065	24_3064	OG3619
ribonuclease MRP complex	Candida_parapsilosis@Seq_3507	24_3506	OG32028
ribonuclease MRP complex	Candida_parapsilosis@Seq_3780	24_3779	OG2398
ribonuclease MRP complex	Candida_parapsilosis@Seq_4322	24_4321	OG1174
ribonuclease MRP complex	Candida_parapsilosis@Seq_434	24_433	OG2237
ribonuclease MRP complex	Candida_parapsilosis@Seq_5199	24_5198	OG4083
ribonuclease MRP complex	Candida_parapsilosis@Seq_5212	24_5211	OG2244
ribonuclease P complex	Candida_parapsilosis@Seq_3780	24_3779	OG2398
ribonuclease P complex	Candida_parapsilosis@Seq_434	24_433	OG2237
ribonuclease P complex	Candida_parapsilosis@Seq_494	24_493	OG5809
ribonucleoprotein complex	Candida_parapsilosis@Seq_1258	24_1257	OG1120
ribonucleoprotein complex	Candida_parapsilosis@Seq_242	24_241	OG5850
ribonucleoprotein complex	Candida_parapsilosis@Seq_3687	24_3686	OG3209
ribonucleoprotein complex	Candida_parapsilosis@Seq_3968	24_3967	OG46656
ribonucleoprotein complex	Candida_parapsilosis@Seq_4977	24_4976	OG12692
ribonucleoprotein complex	Candida_parapsilosis@Seq_579	24_578	OG2211
ribonucleoside-diphosphate reductase complex	Candida_parapsilosis@Seq_2185	24_2184	OG1070
ribonucleoside-diphosphate reductase complex	Candida_parapsilosis@Seq_3841	24_3840	OG1070
ribonucleoside-diphosphate reductase complex	Candida_parapsilosis@Seq_4759	24_4758	OG1487
ribose phosphate diphosphokinase complex	Candida_parapsilosis@Seq_101	24_100	OG2588
ribose phosphate diphosphokinase complex	Candida_parapsilosis@Seq_2668	24_2667	OG2007
ribose phosphate diphosphokinase complex	Candida_parapsilosis@Seq_2949	24_2948	OG1556
ribose phosphate diphosphokinase complex	Candida_parapsilosis@Seq_4303	24_4302	OG2968
septin complex	Candida_parapsilosis@Seq_2262	24_2261	OG1474
septin complex	Candida_parapsilosis@Seq_3706	24_3705	OG1923
septin complex	Candida_parapsilosis@Seq_5021	24_5020	OG2015
septin complex	Candida_parapsilosis@Seq_799	24_798	OG2370
sequestration of proteasome core complex in proteasome storage granule	Candida_parapsilosis@Seq_1341	24_1340	OG1490
serine C-palmitoyltransferase complex	Candida_parapsilosis@Seq_3906	24_3905	OG2382
serine C-palmitoyltransferase complex	Candida_parapsilosis@Seq_5191	24_5190	OG1683
shelterin complex	Candida_parapsilosis@Seq_2987	24_2986	OG4224
shelterin complex	Candida_parapsilosis@Seq_607	24_606	OG5703
signal peptidase complex	Candida_parapsilosis@Seq_2182	24_2181	OG10532
signal peptidase complex	Candida_parapsilosis@Seq_3064	24_3063	OG4036
signal peptidase complex	Candida_parapsilosis@Seq_4452	24_4451	OG2743
signal peptidase complex	Candida_parapsilosis@Seq_5218	24_5217	OG3291
signal recognition particle receptor complex	Candida_parapsilosis@Seq_2682	24_2681	OG3261
signal recognition particle receptor complex	Candida_parapsilosis@Seq_4718	24_4717	OG3743
signal recognition particle, endoplasmic reticulum targeting	Candida_parapsilosis@Seq_1140	24_1139	OG4808
signal recognition particle, endoplasmic reticulum targeting	Candida_parapsilosis@Seq_1454	24_1453	OG2686
signal recognition particle, endoplasmic reticulum targeting	Candida_parapsilosis@Seq_2553	24_2552	OG2289
signal recognition particle, endoplasmic reticulum targeting	Candida_parapsilosis@Seq_3478	24_3477	OG2693
signal recognition particle, endoplasmic reticulum targeting	Candida_parapsilosis@Seq_3626	24_3625	OG4811
signal recognition particle, endoplasmic reticulum targeting	Candida_parapsilosis@Seq_45	24_44	OG3315
single-stranded DNA-dependent ATP-dependent DNA helicase complex	Candida_parapsilosis@Seq_512	24_511	OG2575
small nucleolar ribonucleoprotein complex	Candida_parapsilosis@Seq_215	24_214	OG2153
