enzyme	Kcat	ECC	rxnNames	enzGenes	enzNames	enz_panIDs
Q10269	10326.3114415531	1.91943050208554e-08	diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-16:0), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	1.91943050208554e-08	diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-16:0), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	1.9179815344415e-08	diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-16:0), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	1.91719118845383e-08	diacylglycerol acyltransferase (1-16:1, 2-18:1, 3-16:0), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	1.62626859394748e-08	diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-18:0), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q9HFE1	103.752951771478	1.05001228013325e-08	iron (II) transport (No1)	FET4_SCHPO	FET4_SCHPO	YMR319C
O60198	385000	8.31255801405151e-09	methionine adenosyltransferase (No1)	METK_SCHPO	METK_SCHPO	YDR502C
Q9C1W8	153833.847138383	2.79067404691411e-10	Endopolyphosphatase (EC 3.6.1.10) (Deoxyadenosine triphosphate phosphohydrolase) (dATP phosphohydrolase) (EC 3.6.1.-) (Exopolyphosphatase) (EC 3.6.1.11) (Phosphate metabolism protein 5) (No1)	PPN1_SCHPO	PPN1_SCHPO	YDR452W
Q10269	10326.3114415531	-9.40888080550948e-12	acyl-CoA:sterol acyltransferase (oleoyl-CoA:episterol), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	-9.40888080550948e-12	acyl-CoA:sterol acyltransferase (oleoyl-CoA:fecosterol), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	-9.40888080550948e-12	acyl-CoA:sterol acyltransferase (oleoyl-CoA:lanosterol), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	-9.40888080550948e-12	acyl-CoA:sterol acyltransferase (oleoyl-CoA:zymosterol), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	-9.40888080550948e-12	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:episterol), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	-9.40888080550948e-12	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:ergosterol), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	-9.40888080550948e-12	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:fecosterol), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	-9.40888080550948e-12	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:lanosterol), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	-9.40888080550948e-12	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:zymosterol), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
P00046	1499.96100101397	-9.78523603772986e-12	(R)-lactate:ferricytochrome-c 2-oxidoreductase (No1)	CYC_SCHPO	CYC_SCHPO	YEL039C
P00046	1499.96100101397	-9.78523603772986e-12	(R)-lactate:ferricytochrome-c 2-oxidoreductase (No1)	CYC_SCHPO	CYC_SCHPO	YEL039C
O59771	5.79996612819781	-1.0914301734391e-11	uridylate kinase (dUMP) (No1)	KCY_SCHPO	KCY_SCHPO	YKL024C
O59771	5.79996612819781	-1.0914301734391e-11	uridylate kinase (dUMP) (No1)	KCY_SCHPO	KCY_SCHPO	YKL024C
P87056	1171.02052096361	-1.46778540565948e-11	TAG lipase (1-18:1, 2-18:1, 3-16:1), lipid particle (No1)	YDJ8_SCHPO	YDJ8_SCHPO	YBR204C
Q10269	10326.3114415531	-1.46778540565948e-11	diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-16:1), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
O14463	956.996409349472	-1.61832749854763e-11	hydrogen peroxide reductase (thioredoxin) (No1)	TRX1_SCHPO	TRX1_SCHPO	YGR209C
