rxnID	source	panID_kegg_web	panID_eggnog_web	panID_RAVEN_kegg	panID_RAVEN_biocyc	panID_inter	panID_union	seedID	keggID	rxn_name_seed	rxn_name_kegg	formula_MNX	balance_MNX	Equation_MNX	EC_MNX	biocycID	reverse_biocyc	formula_biocyc	seed_equation	seed_definition	seed_direction	seed_reversibility	reverse_correction	dead_met_num	exist_panYeast	kegg_pathway_name
MNXR100663	kegg_web;eggnog_web;RAVEN_kegg;RAVEN_biocyc	yHMPu5000034635_Nadsonia_fulvescens@Seq_2608;Saitoella_complicata@Seq_4253;Aspergillus_nidulans@Seq_7717;yHMPu5000034655_Botryozyma_nematodophila@Seq_1807;Candida_versatilis@Seq_3576;yHMPu5000035665_Middelhovenomyces_tepae@Seq_575;Stagonospora_nodorum@Seq_4247;Babjeviella_inositovora@Seq_4035;Xylona_heveae@Seq_6271	Stagonospora_nodorum@Seq_4247;Babjeviella_inositovora@Seq_4035;Metschnikowia_santaceciliae@Seq_6081;yHMPu5000035677_Kodamaea_ohmeri@Seq_944;Aspergillus_nidulans@Seq_7717;yHMPu5000034655_Botryozyma_nematodophila@Seq_1807;Aspergillus_nidulans@Seq_4959;Spathaspora_hagerdaliae@Seq_1216;yHMPu5000035665_Middelhovenomyces_tepae@Seq_575	Babjeviella_inositovora@Seq_4035 or Aspergillus_nidulans@Seq_7717 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_575 or Stagonospora_nodorum@Seq_4247	yHMPu5000035665_Middelhovenomyces_tepae@Seq_575 or Stagonospora_nodorum@Seq_4247	Aspergillus_nidulans@Seq_7717;yHMPu5000034655_Botryozyma_nematodophila@Seq_1807;yHMPu5000035665_Middelhovenomyces_tepae@Seq_575;Stagonospora_nodorum@Seq_4247;Babjeviella_inositovora@Seq_4035	yHMPu5000034635_Nadsonia_fulvescens@Seq_2608;Saitoella_complicata@Seq_4253;Aspergillus_nidulans@Seq_7717;yHMPu5000034655_Botryozyma_nematodophila@Seq_1807;Candida_versatilis@Seq_3576;yHMPu5000035665_Middelhovenomyces_tepae@Seq_575;Stagonospora_nodorum@Seq_4247;Babjeviella_inositovora@Seq_4035;Xylona_heveae@Seq_6271;Metschnikowia_santaceciliae@Seq_6081;yHMPu5000035677_Kodamaea_ohmeri@Seq_944;Aspergillus_nidulans@Seq_4959;Spathaspora_hagerdaliae@Seq_1216	rxn15510	kegg:R05066	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase	1 `(S)-3-hydroxy-2-methylpropanoate` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `(S)-methylmalonate semialdehyde`	TRUE	1 MNXM114176@MNXD1 + 1 MNXM8@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM933@MNXD1	1.1.1.31;1.1.1.35	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	LEFT-TO-RIGHT	CPD-12175 + NAD => PROTON + NADH + CH3-MALONATE-S-ALD	(1) cpd00003[0] + (1) cpd19043[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd19044[0]	(1) NAD[0] + (1) (S)-3-Hydroxyisobutyrate[0] <=> (1) NADH[0] + (1) H+[0] + (1) (S)-Methylmalonate semialdehyde[0]	=	=	0	0	TRUE	"Valine, leucine and isoleucine degradation;Metabolic pathways"
MNXR103100	kegg_web;RAVEN_kegg	Coccidioides_immitis@Seq_1315	NA	Botrytis_cinerea@Seq_8263 or yHMPu5000034655_Botryozyma_nematodophila@Seq_6484 or Coccidioides_immitis@Seq_1315	NA	Coccidioides_immitis@Seq_1315	Coccidioides_immitis@Seq_1315;Botrytis_cinerea@Seq_8263;yHMPu5000034655_Botryozyma_nematodophila@Seq_6484	rxn01355	kegg:R01859	Propanoyl-CoA:carbon-dioxide ligase (ADP-forming)	propanoyl-CoA:carbon-dioxide ligase (ADP-forming)	1 `H(+)` + 1 `ADP` + 1 `(S)-methylmalonyl-CoA` + 1 `phosphate` = 1 `ATP` + 1 `hydrogencarbonate` + 1 `propanoyl-CoA`	TRUE	1 MNXM1@MNXD1 + 1 MNXM7@MNXD1 + 1 MNXM89955@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM60@MNXD1 + 1 MNXM86@MNXD1	6.4.1.3	PROPIONYL-COA-CARBOXY-RXN	REVERSIBLE	ATP + PROPIONYL-COA + HCO3 <=> PROTON + D-METHYL-MALONYL-COA + Pi + ADP	(1) cpd00002[0] + (1) cpd00086[0] + (1) cpd00242[0] => (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd00519[0]	(1) ATP[0] + (1) Propionyl-CoA[0] + (1) H2CO3[0] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) D-methylmalonyl-CoA[0]	>	>	1	0	FALSE	"Valine, leucine and isoleucine degradation;Glyoxylate and dicarboxylate metabolism;Propanoate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of antibiotics;Carbon metabolism"
MNXR141222	kegg_web;eggnog_web;RAVEN_kegg;RAVEN_biocyc	yHMPu5000034594_Starmera_quercuum@Seq_2976;yHMPu5000034631_Martiniozyma_abiesophila@Seq_5704;Lachancea_mirantina@Seq_826;yHMPu5000034594_Starmera_quercuum@Seq_1985;yHMPu5000034952_Citeromyces_siamensis@Seq_4514	yHMPu5000034594_Starmera_quercuum@Seq_1985;yHMPu5000034952_Citeromyces_siamensis@Seq_4514;yHMPu5000034594_Starmera_quercuum@Seq_2976;yHMPu5000034631_Martiniozyma_abiesophila@Seq_5704;Lachancea_mirantina@Seq_826;yHMPu5000034597_Candida_stellimalicola@Seq_2145	Lachancea_mirantina@Seq_826	Lachancea_mirantina@Seq_826	yHMPu5000034594_Starmera_quercuum@Seq_2976;yHMPu5000034631_Martiniozyma_abiesophila@Seq_5704;Lachancea_mirantina@Seq_826;yHMPu5000034594_Starmera_quercuum@Seq_1985;yHMPu5000034952_Citeromyces_siamensis@Seq_4514	yHMPu5000034594_Starmera_quercuum@Seq_2976;yHMPu5000034631_Martiniozyma_abiesophila@Seq_5704;Lachancea_mirantina@Seq_826;yHMPu5000034594_Starmera_quercuum@Seq_1985;yHMPu5000034952_Citeromyces_siamensis@Seq_4514;yHMPu5000034597_Candida_stellimalicola@Seq_2145	rxn00776	kegg:R01055	uracil hydro-lyase (adding D-ribose 5-phosphate;pseudouridine-5'-phosphate-forming)	uracil hydro-lyase (adding D-ribose 5-phosphate;pseudouridine-5'-phosphate-forming)	1 `D-ribose 5-phosphate` + 1 `uracil` = 1 `H2O` + 1 `pseudouridine 5'-phosphate`	TRUE	1 MNXM116@MNXD1 + 1 MNXM158@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM2276@MNXD1	4.2.1.70	RXN0-5398	REVERSIBLE	CPD-15317 + URACIL <=> WATER + PSEUDOURIDINE-5-P	(1) cpd00092[0] + (1) cpd00101[0] <=> (1) cpd00001[0] + (1) cpd00859[0]	(1) Uracil[0] + (1) ribose-5-phosphate[0] <=> (1) H2O[0] + (1) Pseudouridine 5'-phosphate[0]	=	=	1	0	TRUE	Pyrimidine metabolism
MNXR106645	kegg_web;eggnog_web;RAVEN_kegg	Candida_apicola@Seq_2135	Candida_apicola@Seq_2135	Candida_apicola@Seq_2135	NA	Candida_apicola@Seq_2135	Candida_apicola@Seq_2135	rxn00489	kegg:R00690	L-Phenylalanine:oxygen 2-oxidoreductase (decarboxylating)	L-phenylalanine:oxygen 2-oxidoreductase (decarboxylating)	1 `CO2` + 1 `H2O` + 1 `2-phenylacetamide` = 1 `O2` + 1 `L-phenylalanine`	TRUE	1 MNXM13@MNXD1 + 1 MNXM2@MNXD1 + 1 MNXM2073@MNXD1 = 1 MNXM4@MNXD1 + 1 MNXM97@MNXD1	1.11.1.21;1.13.12.9	PHENYLALANINE-2-MONOOXYGENASE-RXN	PHYSIOL-LEFT-TO-RIGHT	PHE + OXYGEN-MOLECULE => CPD-238 + CARBON-DIOXIDE + WATER	(1) cpd00007[0] + (1) cpd00066[0] => (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd01647[0]	(1) O2[0] + (1) L-Phenylalanine[0] => (1) H2O[0] + (1) CO2[0] + (1) 2-Phenylacetamide[0]	>	>	0	0	FALSE	Phenylalanine metabolism
MNXR107307	kegg_web;eggnog_web;RAVEN_kegg;RAVEN_biocyc	Saitoella_complicata@Seq_2924;Sclerotinia_sclerotiorum@Seq_14158;Geotrichum_candidum@Seq_5627;Xylona_heveae@Seq_1039	Geotrichum_candidum@Seq_5627	Geotrichum_candidum@Seq_5627	Geotrichum_candidum@Seq_5627	Geotrichum_candidum@Seq_5627	Saitoella_complicata@Seq_2924;Sclerotinia_sclerotiorum@Seq_14158;Geotrichum_candidum@Seq_5627;Xylona_heveae@Seq_1039	rxn01504	kegg:R02085	(S)-3-Hydroxy-3-methylglutaryl-CoA hydro-lyase (trans-3-methylglutaconyl-CoA-forming)	(S)-3-Hydroxy-3-methylglutaryl-CoA hydro-lyase (trans-3-methylglutaconyl-CoA-forming)	1 `(S)-3-hydroxy-3-methylglutaryl-CoA` = 1 `H2O` + 1 `3-Methylglutaconyl-CoA`	TRUE	1 MNXM197@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM91417@MNXD1	4.2.1.18	METHYLGLUTACONYL-COA-HYDRATASE-RXN	REVERSIBLE	3-HYDROXY-3-METHYL-GLUTARYL-COA <=> WATER + TRANS-3-METHYL-GLUTACONYL-COA	(1) cpd00292[0] <=> (1) cpd00001[0] + (1) cpd02068[0]	(1) HMG-CoA[0] <=> (1) H2O[0] + (1) 3-Methylglutaconyl-CoA[0]	=	=	1	0	TRUE	"Valine, leucine and isoleucine degradation;Metabolic pathways"
MNXR103140	kegg_web;eggnog_web;RAVEN_kegg;RAVEN_biocyc	yHMPu5000034761_Lipomyces_lipofer@Seq_3620;yHMPu5000034760_Lipomyces_kononenkoae@Seq_3932	yHMPu5000034761_Lipomyces_lipofer@Seq_3620;yHMPu5000034760_Lipomyces_kononenkoae@Seq_3932	yHMPu5000034760_Lipomyces_kononenkoae@Seq_3932	yHMPu5000034760_Lipomyces_kononenkoae@Seq_3932	yHMPu5000034761_Lipomyces_lipofer@Seq_3620;yHMPu5000034760_Lipomyces_kononenkoae@Seq_3932	yHMPu5000034761_Lipomyces_lipofer@Seq_3620;yHMPu5000034760_Lipomyces_kononenkoae@Seq_3932	rxn00147	kegg:R00199	"ATP:pyruvate,water phosphotransferase"	"ATP:pyruvate,water phosphotransferase"	2 `H(+)` + 1 `AMP` + 1 `phosphoenolpyruvate` + 1 `phosphate` = 1 `H2O` + 1 `pyruvate` + 1 `ATP`	TRUE	2 MNXM1@MNXD1 + 1 MNXM14@MNXD1 + 1 MNXM73@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM23@MNXD1 + 1 MNXM3@MNXD1	2.7.9.2	PEPSYNTH-RXN	REVERSIBLE	WATER + PYRUVATE + ATP <=> 2 PROTON + Pi + PHOSPHO-ENOL-PYRUVATE + AMP	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00020[0] => (1) cpd00009[0] + (1) cpd00018[0] + (1) cpd00061[0] + (3) cpd00067[0]	(1) H2O[0] + (1) ATP[0] + (1) Pyruvate[0] => (1) Phosphate[0] + (1) AMP[0] + (1) Phosphoenolpyruvate[0] + (3) H+[0]	>	>	1	0	FALSE	Pyruvate metabolism;Methane metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Microbial metabolism in diverse environments;Carbon metabolism
MNXR107667	kegg_web;eggnog_web;RAVEN_kegg;RAVEN_biocyc	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_3403;Coccidioides_immitis@Seq_5473;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000035665_Middelhovenomyces_tepae@Seq_2829;Alloascoidea_hylecoeti@Seq_8346	yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346;yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_8344;Stagonospora_nodorum@Seq_6426	yHMPu5000034661_Dipodascus_albidus@Seq_3608 or Stagonospora_nodorum@Seq_6426 or yHMPu5000034999_Cephaloascus_fragrans@Seq_3823 or Aspergillus_nidulans@Seq_8344 or Babjeviella_inositovora@Seq_4263	Aspergillus_nidulans@Seq_8344	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;Alloascoidea_hylecoeti@Seq_8346	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_3403;Coccidioides_immitis@Seq_5473;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000035665_Middelhovenomyces_tepae@Seq_2829;Alloascoidea_hylecoeti@Seq_8346;yHMPu5000034655_Botryozyma_nematodophila@Seq_2449	rxn06216	kegg:R02685	(3S)-3-Hydroxyacyl-CoA hydro-lyase	(3S)-3-hydroxyacyl-CoA hydro-lyase	1 `(2E)-enoyl CoA` + 1 `H2O` = 1 `(3S)-hydroxyacyl-CoA`	TRUE	1 MNXM145584@MNXD1 + 1 MNXM2@MNXD1 = 1 MNXM1875@MNXD1	4.2.1.17;4.2.1.74	ENOYL-COA-HYDRAT-RXN	PHYSIOL-RIGHT-TO-LEFT	TRANS-D2-ENOYL-COA + WATER => L-3-HYDROXYACYL-COA	(1) cpd11718[0] <=> (1) cpd00001[0] + (1) cpd11722[0]	(1) (S)-3-Hydroxyacyl-CoA[0] <=> (1) H2O[0] + (1) trans-2-Enoyl-CoA[0]	=	?	0	0	FALSE	Fatty acid elongation
MNXR97883	kegg_web;eggnog_web;RAVEN_kegg;RAVEN_biocyc	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_3403;Aspergillus_nidulans@Seq_2088;Coccidioides_immitis@Seq_5473;Coccidioides_immitis@Seq_9397;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000035665_Middelhovenomyces_tepae@Seq_2829;yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346	yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346;yHMPu5000034661_Dipodascus_albidus@Seq_3608;yHMPu5000035677_Kodamaea_ohmeri@Seq_944;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426	yHMPu5000034661_Dipodascus_albidus@Seq_3608 or Stagonospora_nodorum@Seq_6426 or yHMPu5000034999_Cephaloascus_fragrans@Seq_3823 or Aspergillus_nidulans@Seq_8344 or Babjeviella_inositovora@Seq_4263	Coccidioides_immitis@Seq_9397	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Coccidioides_immitis@Seq_9397;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_3403;Aspergillus_nidulans@Seq_2088;Coccidioides_immitis@Seq_5473;Coccidioides_immitis@Seq_9397;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000035665_Middelhovenomyces_tepae@Seq_2829;yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346;yHMPu5000035677_Kodamaea_ohmeri@Seq_944	rxn02167	kegg:R03026	(S)-3-Hydroxybutanoyl-CoA hydro-lyase	(S)-3-hydroxybutanoyl-CoA hydro-lyase	1 `H2O` + 1 `(2E)-butenoyl-CoA` = 1 `(3S)-hydroxybutanoyl-CoA`	TRUE	1 MNXM2@MNXD1 + 1 MNXM214@MNXD1 = 1 MNXM446@MNXD1	4.2.1.150;4.2.1.17;4.2.1.55	RXN-11667	REVERSIBLE	S-3-HYDROXYBUTANOYL-COA <=> WATER + CROTONYL-COA	(1) cpd00842[0] <=> (1) cpd00001[0] + (1) cpd00650[0]	(1) (S)-3-Hydroxybutyryl-CoA[0] <=> (1) H2O[0] + (1) Crotonyl-CoA[0]	=	=	1	0	TRUE	Fatty acid degradation;Lysine degradation;Benzoate degradation;Tryptophan metabolism;Aminobenzoate degradation;Butanoate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of antibiotics;Carbon metabolism;Fatty acid metabolism
MNXR100691	kegg_web;eggnog_web;RAVEN_kegg;RAVEN_biocyc	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_3403;Aspergillus_nidulans@Seq_2088;Coccidioides_immitis@Seq_5473;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000035665_Middelhovenomyces_tepae@Seq_2829;yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346	yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346;yHMPu5000034661_Dipodascus_albidus@Seq_3608;yHMPu5000035677_Kodamaea_ohmeri@Seq_944;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426	yHMPu5000034661_Dipodascus_albidus@Seq_3608 or Stagonospora_nodorum@Seq_6426 or yHMPu5000034999_Cephaloascus_fragrans@Seq_3823 or Aspergillus_nidulans@Seq_8344 or Babjeviella_inositovora@Seq_4263	Aspergillus_nidulans@Seq_3403 or Fusarium_graminearum@Seq_7753 or yHMPu5000034742_Lipomyces_suomiensis@Seq_130 or yHMPu5000034761_Lipomyces_lipofer@Seq_1607 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_1134 or yHMPu5000034673_Blastobotrys_nivea@Seq_6419 or Aspergillus_nidulans@Seq_2799	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_3403;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_3403;Aspergillus_nidulans@Seq_2088;Coccidioides_immitis@Seq_5473;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000035665_Middelhovenomyces_tepae@Seq_2829;yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346;yHMPu5000035677_Kodamaea_ohmeri@Seq_944;Fusarium_graminearum@Seq_7753;yHMPu5000034742_Lipomyces_suomiensis@Seq_130;yHMPu5000034761_Lipomyces_lipofer@Seq_1607;yHMPu5000034631_Martiniozyma_abiesophila@Seq_1134;yHMPu5000034673_Blastobotrys_nivea@Seq_6419;Aspergillus_nidulans@Seq_2799	rxn02181	kegg:R03045	3-Hydroxypropionyl-CoA hydro-lyase	3-Hydroxypropionyl-CoA hydro-lyase	1 `3-hydroxypropanoyl-CoA` = 1 `H2O` + 1 `acryloyl-CoA`	TRUE	1 MNXM1263@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM650@MNXD1	4.2.1.116;4.2.1.17	RXN-6383	REVERSIBLE	3-HYDROXY-PROPIONYL-COA <=> ACRYLYL-COA + WATER	(1) cpd03375[0] <=> (1) cpd00001[0] + (1) cpd00663[0]	(1) 3-Hydroxypropanoyl-CoA[0] <=> (1) H2O[0] + (1) Acrylyl-CoA[0]	=	=	1	1	TRUE	beta-Alanine metabolism;Propanoate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Microbial metabolism in diverse environments;Carbon metabolism
MNXR97894	kegg_web;eggnog_web;RAVEN_kegg;RAVEN_biocyc	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_3403;Aspergillus_nidulans@Seq_2088;Coccidioides_immitis@Seq_5473;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000035665_Middelhovenomyces_tepae@Seq_2829;yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346	yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346;yHMPu5000034661_Dipodascus_albidus@Seq_3608;yHMPu5000035677_Kodamaea_ohmeri@Seq_944;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426	yHMPu5000034661_Dipodascus_albidus@Seq_3608 or Stagonospora_nodorum@Seq_6426 or yHMPu5000034999_Cephaloascus_fragrans@Seq_3823 or Aspergillus_nidulans@Seq_8344 or Babjeviella_inositovora@Seq_4263	yHMPu5000034661_Dipodascus_albidus@Seq_3608 or Babjeviella_inositovora@Seq_4263	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_3403;Aspergillus_nidulans@Seq_2088;Coccidioides_immitis@Seq_5473;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000035665_Middelhovenomyces_tepae@Seq_2829;yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346;yHMPu5000035677_Kodamaea_ohmeri@Seq_944	rxn02934	kegg:R04204	"(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA hydro-liase"	"(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA hydro-liase"	"1 `H2O` + 1 `2-methylbut-2-enoyl-CoA` = 1 `(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA`"	TRUE	1 MNXM2@MNXD1 + 1 MNXM609@MNXD1 = 1 MNXM701@MNXD1	4.2.1.17	TIGLYLCOA-HYDROXY-RXN	REVERSIBLE	2-METHYL-3-HYDROXY-BUTYRYL-COA <=> CPD-1083 + WATER	(1) cpd02691[0] <=> (1) cpd00001[0] + (1) cpd02125[0]	(1) 2-methyl-3-hydroxy-butyryl-CoA[0] <=> (1) H2O[0] + (1) Tiglyl-CoA[0]	=	=	1	1	TRUE	"Valine, leucine and isoleucine degradation;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of antibiotics"
MNXR97885	kegg_web;eggnog_web;RAVEN_kegg;RAVEN_biocyc	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_3403;Aspergillus_nidulans@Seq_2088;Coccidioides_immitis@Seq_5473;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000035665_Middelhovenomyces_tepae@Seq_2829;yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346	yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346;yHMPu5000034661_Dipodascus_albidus@Seq_3608;yHMPu5000035677_Kodamaea_ohmeri@Seq_944;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426	yHMPu5000034661_Dipodascus_albidus@Seq_3608 or Stagonospora_nodorum@Seq_6426 or yHMPu5000034999_Cephaloascus_fragrans@Seq_3823 or Aspergillus_nidulans@Seq_8344 or Babjeviella_inositovora@Seq_4263	yHMPu5000034661_Dipodascus_albidus@Seq_3608 or Saccharomyces_cerevisiae@YDR036C or Babjeviella_inositovora@Seq_4263	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346	yHMPu5000034661_Dipodascus_albidus@Seq_3608;Aspergillus_nidulans@Seq_3403;Aspergillus_nidulans@Seq_2088;Coccidioides_immitis@Seq_5473;Aspergillus_nidulans@Seq_8344;yHMPu5000034999_Cephaloascus_fragrans@Seq_3823;Babjeviella_inositovora@Seq_4263;Stagonospora_nodorum@Seq_6426;yHMPu5000035665_Middelhovenomyces_tepae@Seq_2829;yHMPu5000034655_Botryozyma_nematodophila@Seq_2449;Alloascoidea_hylecoeti@Seq_8346;yHMPu5000035677_Kodamaea_ohmeri@Seq_944;Saccharomyces_cerevisiae@YDR036C	NA	kegg:R04224	NA	(S)-3-Hydroxyisobutyryl-CoA hydro-lyase	1 `H2O` + 1 `(2E)-2-methylpropenoyl-CoA` = 1 `(3S)-hydroxybutanoyl-CoA`	TRUE	1 MNXM2@MNXD1 + 1 MNXM947@MNXD1 = 1 MNXM446@MNXD1	4.2.1.17	METHYLACYLYLCOA-HYDROXY-RXN	REVERSIBLE	CPD-12173 <=> METHACRYLYL-COA + WATER	NA	NA	NA	NA	1	0	TRUE	"Valine, leucine and isoleucine degradation;Metabolic pathways"
